CountyIds,COUNTY,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,Duration,ArchiveYear,PercentContained,MajorIncident,time
47,siskiyou,41.222,-122.292,Shasta-Trinity National Forest ,Bradley Fire,54.0,2017-08-28 22:00:00+00:00,2018-01-09 12:46:00+00:00,133 days 14:46:00,2017,100.0,False,2017-08-28
47,siskiyou,41.222,-122.27499,Shasta-Trinity National Forest,Bradley Fire,54.0,2017-08-28 21:38:00+00:00,2018-01-09 12:46:00+00:00,133 days 15:08:00,2017,100.0,False,2017-08-28
43,santa clara,37.33454,-121.76323,CAL FIRE Santa Clara Unit,Quimby Fire,54.0,2017-06-21 18:02:00+00:00,2018-01-09 11:00:00+00:00,201 days 16:58:00,2017,100.0,False,2017-06-21
43,santa clara,37.44485,-121.84108,CAL FIRE Santa Clara Unit,Weller Fire,51.0,2017-07-26 23:19:00+00:00,2018-01-09 12:07:00+00:00,166 days 12:48:00,2017,100.0,False,2017-07-26
15,kern,35.21556,-118.56578,Kern County Fire ,Tank Fire,50.0,2017-10-26 11:55:00+00:00,2018-01-09 13:45:00+00:00,75 days 01:50:00,2017,100.0,False,2017-10-26
33,riverside,33.8826,-117.00589,CAL FIRE/Riverside County Fire,Extension Fire,50.0,2017-10-23 10:31:00+00:00,2018-01-09 13:42:00+00:00,78 days 03:11:00,2017,100.0,False,2017-10-23
19,los angeles,34.22551,-118.05545,Angeles National Forest,Wilson Fire,50.0,2017-10-17 03:43:00+00:00,2018-01-09 13:40:00+00:00,84 days 09:57:00,2017,100.0,False,2017-10-17
41,san mateo,37.41591,-122.3001,CAL FIRE San Mateo-Santa Cruz Unit ,Skeggs Fire,50.0,2017-09-11 19:41:00+00:00,2018-01-09 13:20:00+00:00,119 days 17:39:00,2017,100.0,True,2017-09-11
15,kern,35.70639,-118.47307,Kern County Fire Department / Sequoia National Forest,Calgary Fire,50.0,2017-08-05 13:16:00+00:00,2018-01-09 12:19:00+00:00,156 days 23:03:00,2017,100.0,False,2017-08-05
42,santa barbara,34.72379,-120.13249,Santa Barbara County Fire,Mesa Fire,50.0,2017-07-17 14:55:00+00:00,2018-01-09 11:59:00+00:00,175 days 21:04:00,2017,100.0,False,2017-07-17
58,yuba,39.06308,-121.303,CAL FIRE Nevada-Yuba-Placer Unit,West Fire,50.0,2017-07-08 16:47:00+00:00,2018-01-09 11:50:00+00:00,184 days 19:03:00,2017,100.0,False,2017-07-08
56,ventura,34.20599,-118.98603,Ventura County Fire Department,Grade Fire,50.0,2017-07-04 14:45:00+00:00,2018-01-09 11:43:00+00:00,188 days 20:58:00,2017,100.0,False,2017-07-04
33,riverside,33.877390000000005,-117.16215,CAL FIRE/Riverside County Fire Department,Lago Fire,50.0,2017-07-03 15:14:00+00:00,2018-01-09 11:41:00+00:00,189 days 20:27:00,2017,100.0,False,2017-07-03
37,san diego,33.23281,-117.29509,MCI Camp Pendleton,Douglas Fire,50.0,2017-06-13 14:31:00+00:00,2018-01-09 10:32:00+00:00,209 days 20:01:00,2017,100.0,False,2017-06-13
20,madera,36.94652,-120.90462,CAL FIRE Madera-Mariposa-Merced Unit,Power Fire,48.0,2017-09-20 21:07:00+00:00,2018-01-09 13:23:00+00:00,110 days 16:16:00,2017,100.0,False,2017-09-20
33,riverside,33.585770000000004,-116.07429,CAL FIRE Riverside Unit,Serenas Fire,48.0,2017-05-28 15:27:00+00:00,2018-01-09 10:21:00+00:00,225 days 18:54:00,2017,100.0,False,2017-05-28
35,san benito,36.38109,-121.00391,CAL FIRE San Benito-Monterey Unit,Bitterwater Fire,47.0,2017-11-25 16:46:00+00:00,2018-01-09 13:46:00+00:00,44 days 21:00:00,2017,100.0,False,2017-11-25
40,san luis obispo,35.06472,-120.5634,CAL FIRE San Luis Obispo Unit,Zenon Fire,47.0,2017-07-20 14:43:00+00:00,2018-01-09 12:03:00+00:00,172 days 21:20:00,2017,100.0,False,2017-07-20
33,riverside,33.6444,-117.3968,CAL FIRE / USFS - Cleveland National Forest,Canyon Fire,46.0,2017-08-27 14:51:00+00:00,2018-01-09 12:45:00+00:00,134 days 21:54:00,2017,100.0,False,2017-08-27
36,san bernardino,34.149,-117.189,San Bernardino National Forest,Hidden Fire,46.0,2017-07-12 15:29:00+00:00,2018-01-09 11:54:00+00:00,180 days 20:25:00,2017,100.0,False,2017-07-12
47,siskiyou,41.8721,-122.4571,CAL FIRE Siskiyou Unit,Whitepine Fire,46.0,2017-06-06 16:38:00+00:00,2018-01-09 10:27:00+00:00,216 days 17:49:00,2017,100.0,True,2017-06-06
33,riverside,33.9885,-117.38417,City of Riverside Fire Department,Riverbottom Fire,45.0,2017-12-21 11:16:00+00:00,2018-01-09 13:49:00+00:00,19 days 02:33:00,2017,100.0,False,2017-12-21
40,san luis obispo,35.28738,-120.44448,Los Padres National Forest,Pozo Fire,45.0,2017-10-09 14:30:00+00:00,2018-01-09 13:34:00+00:00,91 days 23:04:00,2017,100.0,False,2017-10-09
45,shasta,40.48712,-121.85645,CAL FIRE Shasta-Trintiy Unit,Grace Fire,45.0,2017-04-03 16:00:00+00:00,2018-01-09 09:41:00+00:00,280 days 17:41:00,2017,100.0,False,2017-04-03
1,alameda,37.56181,-121.56425,CAL FIRE Santa Clara Unit,Mines Fire,44.0,2017-08-27 17:45:00+00:00,2018-01-09 12:45:00+00:00,134 days 19:00:00,2017,100.0,False,2017-08-27
52,tehama,39.81517,-122.28165,CAL FIRE Tehama-Glenn Unit ,Roser Fire,43.0,2017-11-02 14:40:00+00:00,2018-01-09 13:46:00+00:00,67 days 23:06:00,2017,100.0,False,2017-11-02
27,monterey,36.17297,-120.87609,CAL FIRE San Benito-Monterey Unit,Pine Fire,43.0,2017-09-11 15:11:00+00:00,2018-01-09 13:19:00+00:00,119 days 22:08:00,2017,100.0,False,2017-09-11
27,monterey,35.96275,-121.08753,CAL FIRE San Benito-Monterey Unit,Lockwood Fire,42.0,2017-06-29 20:44:00+00:00,2018-01-09 11:11:00+00:00,193 days 14:27:00,2017,100.0,False,2017-06-29
52,tehama,40.10282,-122.27379,CAL FIRE Tehama-Glenn Unit,Paskenta Fire,42.0,2017-06-24 11:15:00+00:00,2018-01-09 11:07:00+00:00,198 days 23:52:00,2017,100.0,False,2017-06-24
25,modoc,41.38247,-120.53443,CAL FIRE Lassen-Modoc Unit,Jones Fire,42.0,2017-06-03 13:09:00+00:00,2018-01-09 10:24:00+00:00,219 days 21:15:00,2017,100.0,False,2017-06-03
47,siskiyou,41.99279,-122.9401,Rogue-River-Siskiyou National Forest,Ward Fire,41.0,2017-08-13 12:41:00+00:00,2018-01-09 12:38:00+00:00,148 days 23:57:00,2017,100.0,False,2017-08-13
19,los angeles,34.10446,-118.70293999999998,Los Angeles County Fire Department,Stokes Fire,41.0,2017-06-29 15:45:00+00:00,2018-01-09 11:11:00+00:00,193 days 19:26:00,2017,100.0,False,2017-06-29
15,kern,35.05076,-118.90004,Kern County Fire,Feed Fire,41.0,2017-05-14 14:00:00+00:00,2018-01-09 09:57:00+00:00,239 days 19:57:00,2017,100.0,False,2017-05-14
33,riverside,33.965140000000005,-117.4764,CAL FIRE/Riverside County Fire and Riverside City Fire Department ,Riverdale Fire,40.0,2017-12-04 12:26:00+00:00,2018-01-09 13:47:00+00:00,36 days 01:21:00,2017,100.0,False,2017-12-04
33,riverside,33.90327,-116.50151,CAL FIRE / Riverside County Fire,Palm Fire,40.0,2017-11-14 16:11:00+00:00,2018-01-09 13:46:00+00:00,55 days 21:35:00,2017,100.0,False,2017-11-14
36,san bernardino,34.13534,-117.4982,San Bernardino County Fire and Rancho Cucamonga Fire District,Freeway Fire,40.0,2017-10-24 10:27:00+00:00,2018-01-09 13:45:00+00:00,77 days 03:18:00,2017,100.0,False,2017-10-24
45,shasta,40.70627,-122.24199,CAL FIRE Shasta-Trintiy Unit,Jones Fire,40.0,2017-10-08 04:53:00+00:00,2018-01-09 13:31:00+00:00,93 days 08:38:00,2017,100.0,False,2017-10-08
15,kern,35.59302,-118.46734,Kern County Fire,Lakewood Fire,40.0,2017-09-29 15:58:00+00:00,2018-01-09 13:29:00+00:00,101 days 21:31:00,2017,100.0,False,2017-09-29
8,del norte,41.98128,-124.01168,Six Rivers National Forest,Hole Fire,40.0,2017-09-12 12:45:00+00:00,2018-01-09 13:20:00+00:00,119 days 00:35:00,2017,100.0,False,2017-09-12
12,humboldt,41.02705,-123.63721,Shasta Trinity National Forest,Translator Fire,40.0,2017-08-28 08:01:00+00:00,2018-01-09 12:46:00+00:00,134 days 04:45:00,2017,100.0,False,2017-08-28
52,tehama,40.29831,-122.70449,CAL FIRE Tehama-Glenn Unit,Vestal Fire,40.0,2017-08-26 15:03:00+00:00,2018-01-09 12:45:00+00:00,135 days 21:42:00,2017,100.0,False,2017-08-26
17,lake,38.86056,-122.62382,CAL FIRE Sonoma-Lake-Napa Unit,Murphy Fire,40.0,2017-07-17 14:44:00+00:00,2018-01-09 11:59:00+00:00,175 days 21:15:00,2017,100.0,False,2017-07-17
27,monterey,36.66684,-121.74826000000002,Monterey County Regional Fire District,Reservation Fire,40.0,2017-07-16 11:17:00+00:00,2018-01-09 11:56:00+00:00,177 days 00:39:00,2017,100.0,False,2017-07-16
55,tuolumne,37.89677800000001,-120.504134,CAL FIRE Tuolumne-Calaveras Unit,Table Fire,39.0,2017-09-19 00:22:00+00:00,2018-03-26 10:49:00+00:00,188 days 10:27:00,2017,100.0,False,2017-09-19
58,yuba,39.06522,-121.3519,CAL FIRE Nevada-Yuba-Placer Unit,Spenceville Fire,39.0,2017-07-24 14:56:00+00:00,2018-01-09 12:05:00+00:00,168 days 21:09:00,2017,100.0,True,2017-07-24
48,solano,38.07481,-122.23004,Vallejo City Fire Department,Toll Fire,39.0,2017-06-22 13:08:00+00:00,2018-01-09 11:01:00+00:00,200 days 21:53:00,2017,100.0,False,2017-06-22
21,marin,37.9775,-122.65749,Marin County Fire Department,Pine Fire,38.0,2017-06-27 10:39:00+00:00,2018-01-09 11:09:00+00:00,196 days 00:30:00,2017,100.0,False,2017-06-27
55,tuolumne,37.85137,-120.45268,CAL FIRE Tuolumne-Calaveras Unit,Red Fire,38.0,2017-06-11 18:49:00+00:00,2018-01-09 10:31:00+00:00,211 days 15:42:00,2017,100.0,False,2017-06-11
45,shasta,40.774,-122.309, Shasta-Trinity National Forest , Bridge Fire,37.0,2017-10-31 11:22:00+00:00,2018-01-09 13:46:00+00:00,70 days 02:24:00,2017,100.0,False,2017-10-31
22,mariposa,37.65963,-120.34802,CAL FIRE Madera-Mariposa-Merced Unit,Banderilla Fire,36.0,2017-07-07 15:50:00+00:00,2018-01-09 11:48:00+00:00,185 days 19:58:00,2017,100.0,False,2017-07-07
37,san diego,33.1683,-116.77342,CAL FIRE San Diego Unit / Cleveland National Forest,Black Fire,36.0,2017-06-25 12:09:00+00:00,2018-01-09 11:07:00+00:00,197 days 22:58:00,2017,100.0,False,2017-06-25
33,riverside,33.74925,-117.10301,CAL FIRE / Riverside County Fire,Melba Fire,35.0,2017-09-29 18:01:00+00:00,2018-01-09 13:28:00+00:00,101 days 19:27:00,2017,100.0,False,2017-09-29
21,marin,38.08055,-122.77846,Marin County Fire,Spaletta Fire,35.0,2017-07-12 16:15:00+00:00,2018-01-09 11:54:00+00:00,180 days 19:39:00,2017,100.0,False,2017-07-12
33,riverside,33.99316,-117.48405,CAL FIRE / Riverside County Fire,Jurupa Fire,35.0,2017-07-04 15:20:00+00:00,2018-01-09 11:43:00+00:00,188 days 20:23:00,2017,100.0,False,2017-07-04
34,sacramento,38.45822,-120.92162,CAL FIRE Amador-El Dorado Unit,Latrobe Fire,35.0,2017-06-27 07:39:00+00:00,2018-01-09 11:09:00+00:00,196 days 03:30:00,2017,100.0,False,2017-06-27
15,kern,35.37351,-118.84134,Kern County Fire Department,Breckenridge Fire,35.0,2017-06-09 04:53:00+00:00,2018-01-09 10:29:00+00:00,214 days 05:36:00,2017,100.0,False,2017-06-09
33,riverside,33.96419,-117.20507,CAL FIRE/ Riverside County Fire,Smiley Fire,35.0,2017-05-21 16:12:00+00:00,2018-01-09 10:07:00+00:00,232 days 17:55:00,2017,100.0,False,2017-05-21
36,san bernardino,34.21829,-117.40625,Unified Command: CAL FIRE / San Bernardino County Fire,Meyers Fire,34.0,2017-12-05 13:28:00+00:00,2018-01-09 13:47:00+00:00,35 days 00:19:00,2017,100.0,False,2017-12-05
33,riverside,33.73547,-117.33364,CAL FIRE / Riverside County Fire,Ellie Fire,34.0,2017-09-10 13:49:00+00:00,2018-01-09 13:19:00+00:00,120 days 23:30:00,2017,100.0,False,2017-09-10
12,humboldt,40.03697,-123.64214,CAL FIRE/Humboldt-Del Norte Unit,Miller Fire,34.0,2017-08-31 13:57:00+00:00,2018-01-09 12:49:00+00:00,130 days 22:52:00,2017,100.0,False,2017-08-31
35,san benito,36.85596,-121.30983,CAL FIRE San Benito-Monterey Unit,Valley Fire,34.0,2017-07-04 13:21:00+00:00,2018-01-09 11:42:00+00:00,188 days 22:21:00,2017,100.0,False,2017-07-04
33,riverside,33.763304,-117.314994,CAL FIRE / Riverside County Fire,Christmas Fire,33.0,2017-07-07 12:56:00+00:00,2018-01-09 11:46:00+00:00,185 days 22:50:00,2017,100.0,False,2017-07-07
33,riverside,33.584036,-116.97203600000002,CAL FIRE / Riverside County Fire,Valley Fire,33.0,2017-06-13 12:00:00+00:00,2018-01-09 10:32:00+00:00,209 days 22:32:00,2017,100.0,False,2017-06-13
15,kern,35.60633,-118.4642,"Kern County Fire Department, CAL FIRE and Bureau of Land Management",Creek Fire ,33.0,2017-06-04 22:11:00+00:00,2018-01-09 10:24:00+00:00,218 days 12:13:00,2017,100.0,False,2017-06-04
53,trinity,40.804,-123.375,Shasta-Trinity National Forest,Sandy Fire,32.0,2017-08-02 11:13:00+00:00,2018-01-09 12:16:00+00:00,160 days 01:03:00,2017,100.0,False,2017-08-02
53,trinity,40.79902,-123.39253,Shasta-Trinity National Forest,Sandy Fire,32.0,2017-08-02 08:30:00+00:00,2018-01-09 12:17:00+00:00,160 days 03:47:00,2017,100.0,False,2017-08-02
33,riverside,33.62613,-117.07975,CALFIRE / Riverside County Fire,Washington Fire,32.0,2017-07-13 10:28:00+00:00,2018-01-09 11:54:00+00:00,180 days 01:26:00,2017,100.0,False,2017-07-13
27,monterey,35.90092,-120.93371,CAL FIRE San Benito-Monterey Unit,Shore Fire,32.0,2017-06-16 15:49:00+00:00,2018-01-09 10:34:00+00:00,206 days 18:45:00,2017,100.0,True,2017-06-16
27,monterey,35.902149,-120.983684,CAL FIRE San Benito-Monterey Unit,Pleyto Fire,32.0,2017-06-11 18:12:00+00:00,2018-01-09 10:30:00+00:00,211 days 16:18:00,2017,100.0,False,2017-06-11
27,monterey,36.5858,-121.80377,CAL FIRE San Benito-Monterey Unit,York Fire,31.0,2017-10-15 14:55:00+00:00,2018-01-09 13:40:00+00:00,85 days 22:45:00,2017,100.0,False,2017-10-15
10,fresno,36.099681,-120.443545,CAL FIRE / Fresno County Fire,Juniper Fire,31.0,2017-08-23 13:28:00+00:00,2018-01-09 12:44:00+00:00,138 days 23:16:00,2017,100.0,False,2017-08-23
15,kern,35.60001,-118.4683,Kern County Fire,Hub Fire,31.0,2017-05-12 05:05:00+00:00,2018-01-09 09:55:00+00:00,242 days 04:50:00,2017,100.0,False,2017-05-12
19,los angeles,34.52055,-118.62882,Los Angeles County Fire,Castaic Fire,30.0,2017-08-31 16:32:00+00:00,2018-03-22 16:34:00+00:00,203 days 00:02:00,2017,100.0,False,2017-08-31
12,humboldt,40.27582,-123.64281,CAL FIRE Humboldt-Del Norte Unit,Blocksburg Fire,30.0,2017-08-03 16:41:00+00:00,2018-01-09 12:18:00+00:00,158 days 19:37:00,2017,100.0,False,2017-08-03
33,riverside,33.96896,-117.25411,CAL FIRE / Riverside County Fire,Timber Fire,30.0,2017-07-03 19:31:00+00:00,2018-01-09 11:42:00+00:00,189 days 16:11:00,2017,100.0,False,2017-07-03
9,el dorado,38.77921,-120.46234,USFS - El Dorado National Forest,Ice Fire,29.0,2017-10-10 15:36:00+00:00,2018-01-09 13:35:00+00:00,90 days 21:59:00,2017,100.0,False,2017-10-10
52,tehama,40.29118,-122.42606,CAL FIRE Tehema-Glenn Unit,Benson Fire,29.0,2017-07-08 18:58:00+00:00,2018-01-09 11:51:00+00:00,184 days 16:53:00,2017,100.0,False,2017-07-08
4,butte,39.8255,-121.7127,CAL FIRE / Butte County Fire,32 Fire,28.0,2017-09-25 11:03:00+00:00,2018-01-09 13:24:00+00:00,106 days 02:21:00,2017,100.0,False,2017-09-25
25,modoc,41.4844,-120.36659,CAL FIRE Lassen-Modoc Unit,4-4 Fire,28.0,2017-08-30 11:38:00+00:00,2018-01-09 12:48:00+00:00,132 days 01:10:00,2017,100.0,False,2017-08-30
8,del norte,41.93323,-124.19629,CAL FIRE Humboldt-Del Norte Unit,Shore Fire,28.0,2017-06-26 21:30:00+00:00,2018-01-09 11:08:00+00:00,196 days 13:38:00,2017,100.0,False,2017-06-26
33,riverside,33.79925,-117.11659,CAL FIRE/Riverside County Fire,Nuevo Fire,28.0,2017-06-15 15:51:00+00:00,2018-01-09 10:33:00+00:00,207 days 18:42:00,2017,100.0,False,2017-06-15
25,modoc,41.64469,-120.31814,CAL FIRE Lassen-Modoc Unit,4-10 Fire,27.0,2017-08-30 14:50:00+00:00,2018-01-09 12:48:00+00:00,131 days 21:58:00,2017,100.0,True,2017-08-30
33,riverside,33.82165,-116.96079,CAL FIRE / Riverside County Fire,Vernon Fire,27.0,2017-06-03 12:09:00+00:00,2018-01-09 10:24:00+00:00,219 days 22:15:00,2017,100.0,False,2017-06-03
58,yuba,39.03168,-121.40947,Wheatland Fire Protection District ,Jasper Fire,26.0,2017-09-26 15:20:00+00:00,2018-01-09 13:25:00+00:00,104 days 22:05:00,2017,100.0,False,2017-09-26
33,riverside,33.71025,-117.31924,CAL FIRE / Riverside County Fire,Trellis Fire,26.0,2017-06-18 16:03:00+00:00,2018-01-09 10:59:00+00:00,204 days 18:56:00,2017,100.0,False,2017-06-18
33,riverside,33.94788,-116.59719,CAL FIRE/Riverside County Fire,Fairview Fire,26.0,2017-06-01 16:12:00+00:00,2018-01-09 10:23:00+00:00,221 days 18:11:00,2017,100.0,False,2017-06-01
37,san diego,33.18716,-116.50897,CAL FIRE San Diego Unit,Wilson Fire,25.0,2017-10-15 14:05:00+00:00,2018-01-09 13:40:00+00:00,85 days 23:35:00,2017,100.0,False,2017-10-15
40,san luis obispo,35.76343,-121.04445,CAL FIRE San Luis Obispo Unit,Cove Fire,25.0,2017-09-23 15:40:00+00:00,2018-01-09 13:23:00+00:00,107 days 21:43:00,2017,100.0,False,2017-09-23
37,san diego,32.59252,-116.61609,CAL FIRE / San Diego County Fire Authority ,Border 9 Fire,25.0,2017-09-07 15:41:00+00:00,2018-01-09 13:19:00+00:00,123 days 21:38:00,2017,100.0,False,2017-09-07
45,shasta,40.71923,-122.02525,CAL FIRE Shasta-Trinity Unit,Hopper Fire,25.0,2017-09-01 11:21:00+00:00,2018-01-09 12:49:00+00:00,130 days 01:28:00,2017,100.0,False,2017-09-01
37,san diego,32.7789,-116.8516,CAL FIRE San Diego Unit,Sloane Fire,25.0,2017-06-27 09:38:00+00:00,2018-01-09 11:09:00+00:00,196 days 01:31:00,2017,100.0,False,2017-06-27
20,madera,37.02081,-119.95136,Madera County Fire,Road Fire,25.0,2017-06-18 14:04:00+00:00,2018-01-09 10:35:00+00:00,204 days 20:31:00,2017,100.0,False,2017-06-18
19,los angeles,34.29931,-118.37539,Los Angeles County Fire Department,5 Fire,25.0,2017-06-03 15:39:00+00:00,2018-01-09 10:24:00+00:00,219 days 18:45:00,2017,100.0,False,2017-06-03
37,san diego,32.679,-116.29296,CAL FIRE San Diego Unit,Ribbonwood Fire,25.0,2017-05-24 15:30:00+00:00,2018-01-09 10:10:00+00:00,229 days 18:40:00,2017,100.0,False,2017-05-24
33,riverside,33.50488,-117.02132,CAL FIRE/ Riverside County Fire,Portola Fire,23.0,2017-10-10 14:57:00+00:00,2018-01-09 13:32:00+00:00,90 days 22:35:00,2017,100.0,False,2017-10-10
1,alameda,37.77982,-122.169,Oakland City Fire Department,Edwards Fire,22.0,2017-09-26 12:22:00+00:00,2018-01-09 13:25:00+00:00,105 days 01:03:00,2017,100.0,False,2017-09-26
5,calaveras,38.20176,-120.67848,CAL FIRE Tuolumne-Calaveras Unit,Gold Fire,22.0,2017-07-05 16:56:00+00:00,2018-01-09 11:44:00+00:00,187 days 18:48:00,2017,100.0,False,2017-07-05
28,napa,38.68347,-122.2654,Sonoma-Lake Napa Unit,Refuge Fire,22.0,2017-06-13 10:18:00+00:00,2018-01-09 10:31:00+00:00,210 days 00:13:00,2017,100.0,True,2017-06-13
40,san luis obispo,35.41112000000001,-120.00353,CAL FIRE San Luis Obispo Unit,Soda Fire,21.0,2017-10-20 12:13:00+00:00,2018-01-09 13:42:00+00:00,81 days 01:29:00,2017,100.0,False,2017-10-20
17,lake,39.01748,-122.49327,CAL FIRE Sonoma-Lake-Napa Unit,Mule Fire,21.0,2017-09-05 14:55:00+00:00,2018-01-09 13:19:00+00:00,125 days 22:24:00,2017,100.0,False,2017-09-05
54,tulare,36.10858,-118.81979,CAL FIRE Tulare Unit,Globe Fire,21.0,2017-07-05 08:24:00+00:00,2018-01-09 11:44:00+00:00,188 days 03:20:00,2017,100.0,False,2017-07-05
4,butte,39.364,-121.4143,CAL FIRE/Butte County Fire,Highway Fire,21.0,2017-06-22 09:49:00+00:00,2018-01-09 11:00:00+00:00,201 days 01:11:00,2017,100.0,False,2017-06-22
45,shasta,0.0,0.0,CAL FIRE Shasta_Trintiy Unit,Platina Fire,21.0,2017-06-13 12:47:00+00:00,2018-01-09 10:32:00+00:00,209 days 21:45:00,2017,100.0,False,2017-06-13
35,san benito,36.35578,-120.99552,CAL FIRE San Benito-Monterey Unit,Bitterwater Fire,21.0,2017-05-22 04:50:00+00:00,2018-01-09 10:07:00+00:00,232 days 05:17:00,2017,100.0,False,2017-05-22
12,humboldt,40.88516,-123.96844,CAL FIRE Humboldt-Del Norte Unit,Blue Fire,20.0,2017-10-08 16:40:00+00:00,2018-01-09 13:30:00+00:00,92 days 20:50:00,2017,100.0,True,2017-10-08
49,sonoma,38.51937,-123.24713,CAL FIRE Sonoma-Lake-Napa Unit,Fort Fire,20.0,2017-10-07 20:00:00+00:00,2018-01-09 13:30:00+00:00,93 days 17:30:00,2017,100.0,False,2017-10-07
52,tehama,40.20077,-122.24731,CAL FIRE Tehama-Glenn Unit ,36 Fire,20.0,2017-10-03 16:22:00+00:00,2018-01-09 13:29:00+00:00,97 days 21:07:00,2017,100.0,False,2017-10-03
55,tuolumne,37.65986,-120.31157,CAL FIRE Tuolumne-Calaveras Unit,Falls Fire,20.0,2017-08-01 16:33:00+00:00,2018-01-09 12:16:00+00:00,160 days 19:43:00,2017,100.0,False,2017-08-01
36,san bernardino,34.139,-117.199,San Bernardino National Forest - USFS ,Seine Fire,20.0,2017-07-22 15:49:00+00:00,2018-01-09 12:03:00+00:00,170 days 20:14:00,2017,100.0,False,2017-07-22
23,mendocino,39.13207,-123.10227,CAL FIRE Mendocino Unit,Range Fire,20.0,2017-07-17 12:37:00+00:00,2018-01-09 11:58:00+00:00,175 days 23:21:00,2017,100.0,True,2017-07-17
33,riverside,33.52584,-116.85226000000002,CAL FIRE / Riverside County Fire,Reed Fire,20.0,2017-06-13 17:21:00+00:00,2018-01-09 10:32:00+00:00,209 days 17:11:00,2017,100.0,False,2017-06-13
7,contra costa,37.86549,-122.2102,CAL FIRE Santa Clara Unit,Fish Fire,20.0,2017-06-05 13:17:00+00:00,2018-01-09 10:26:00+00:00,217 days 21:09:00,2017,100.0,False,2017-06-05
16,kings,35.98300000000001,-119.91508,CAL FIRE/Fresno County Fire,City Fire,20.0,2017-05-18 12:54:00+00:00,2018-01-09 10:04:00+00:00,235 days 21:10:00,2017,100.0,False,2017-05-18
27,monterey,35.77082,-120.92482,CAL FIRE San Benito-Monterey Unit,Nacimiento Fire,20.0,2017-05-14 12:00:00+00:00,2018-01-09 09:56:00+00:00,239 days 21:56:00,2017,100.0,False,2017-05-14
33,riverside,33.88994,-116.91023,CAL FIRE/Riverside County Fire Department,Longhorn Fire,19.0,2017-12-13 15:27:00+00:00,2018-01-09 13:49:00+00:00,26 days 22:22:00,2017,100.0,False,2017-12-13
29,nevada,39.06414,-121.13737,CAL FIRE Nevada-Yuba-Placer Unit,Garden Fire,19.0,2017-10-10 12:30:00+00:00,2018-01-09 13:33:00+00:00,91 days 01:03:00,2017,100.0,False,2017-10-10
33,riverside,33.797216,-117.124538,CAL FIRE/Riverside County Fire,Nuevo Fire,19.0,2017-08-13 13:34:00+00:00,2018-01-09 12:38:00+00:00,148 days 23:04:00,2017,100.0,False,2017-08-13
12,humboldt,40.39799,-123.57562,Six Rivers National Forest,Sway Fire,19.0,2017-08-01 10:23:00+00:00,2018-01-09 12:16:00+00:00,161 days 01:53:00,2017,100.0,False,2017-08-01
50,stanislaus,37.81827,-120.65764,CAL FIRE Tuolumne-Calaveras Unit,Willms Fire,19.0,2017-07-18 22:39:00+00:00,2018-01-09 12:01:00+00:00,174 days 13:22:00,2017,100.0,False,2017-07-18
47,siskiyou,40.703775,-122.645079,CAL FIRE Siskiyou Unit,King Fire,19.0,2017-06-26 12:30:00+00:00,2018-01-09 11:08:00+00:00,196 days 22:38:00,2017,100.0,True,2017-06-26
15,kern,35.71704000000001,-118.30601,Kern County Fire,Fay Fire,19.0,2017-05-01 12:44:00+00:00,2018-01-09 09:54:00+00:00,252 days 21:10:00,2017,100.0,False,2017-05-01
49,sonoma,38.26294,-122.71998,CAL FIRE Sonoma-Lake-Napa Unit,Bodega Fire,18.0,2017-08-27 13:30:00+00:00,2018-01-09 12:45:00+00:00,134 days 23:15:00,2017,100.0,False,2017-08-27
4,butte,39.53944,-121.54722,CAL FIRE / Butte County Fire,Lakeland Fire,18.0,2017-07-04 15:45:00+00:00,2018-01-09 11:43:00+00:00,188 days 19:58:00,2017,100.0,False,2017-07-04
10,fresno,36.61332,-120.7109,CAL FIRE Fresno-Kings Unit,Panoche Fire,18.0,2017-05-28 16:16:00+00:00,2018-01-09 10:21:00+00:00,225 days 18:05:00,2017,100.0,False,2017-05-28
27,monterey,36.1727,-120.86682,CAL FIRE San Benito - Monterey Unit,Pine Fire,18.0,2017-05-16 16:10:00+00:00,2018-01-09 09:58:00+00:00,237 days 17:48:00,2017,100.0,False,2017-05-16
22,mariposa,37.41231,-119.87465,CAL FIRE Madera-Mariposa-Merced Unit,Ramblin Fire,17.0,2017-10-03 11:44:00+00:00,2018-01-09 13:29:00+00:00,98 days 01:45:00,2017,100.0,False,2017-10-03
45,shasta,40.92602,-121.5935,CAL FIRE Shasta-Trinity Unit,Corner Fire,17.0,2017-08-17 14:15:00+00:00,2018-01-09 12:42:00+00:00,144 days 22:27:00,2017,100.0,True,2017-08-17
45,shasta,40.69259,-122.17383999999998,CAL FIRE Shasta Trinity Unit,Sky Fire,17.0,2017-07-29 17:29:00+00:00,2018-01-09 12:12:00+00:00,163 days 18:43:00,2017,100.0,False,2017-07-29
40,san luis obispo,35.556667,-120.474,CAL FIRE San Luis Obispo Unit,Rocky Fire,17.0,2017-05-20 13:11:00+00:00,2018-01-09 10:06:00+00:00,233 days 20:55:00,2017,100.0,False,2017-05-20
27,monterey,36.2771,-120.94328,CAL FIRE San Benito Monterey Unit,Lonoak Fire,17.0,2017-05-17 15:18:00+00:00,2018-01-09 09:59:00+00:00,236 days 18:41:00,2017,100.0,True,2017-05-17
