date,county,latitude,longitude,fire_name,acres_burned,fire_bins,duration,started,extinguished,pct_contained,major_incident,admin_unit,avg_wind_speed,avg_monthly_temp,total_monthly_precipitation,highest_daily_precipitation,total_monthly_snowfall,dsnd,dt00,dx32,co2_measured_mole_fraction,value_std_dev,co2_number_of_measurements,qc_flag,temp_range,month,season
2018-11-01,mendocino,39.62194,-123.28774,Brushy Fire,35.0,1,56.0,2018-11-08 11:58:00+00:00,2019-01-04 08:49:00+00:00,100.0,False,CAL FIRE Mendocino Unit,370.57647058823517,58.51666666666667,375.66666666666674,0.0,5.54,0.0,0.0,0.0,407.06,0.2,10,pass,12.12222222222222,11,fall
2018-07-01,mariposa,37.6549,-119.88581,Ferguson Fire,96901.0,6,174.0,2018-07-13 21:36:00+00:00,2019-01-04 09:48:00+00:00,100.0,False,USFS Sierra National Forest ,1146.425,80.77857142857142,7.142857142857142,0.0,0.013333333333333334,0.16062632891254802,0.0,0.0,409.48,0.18,15,pass,11.52857142857141,07,summer
2018-07-01,mariposa,37.28365,-119.97546,Ben Fire,40.0,1,168.0,2018-07-19 13:07:00+00:00,2019-01-04 09:39:00+00:00,100.0,False,CAL FIRE Madera-Mariposa-Merced Unit,1146.425,80.77857142857142,7.142857142857142,0.0,0.013333333333333334,0.16062632891254802,0.0,0.0,408.52,0.35,6,pass,11.52857142857141,07,summer
2018-07-01,modoc,41.29363,-120.11461,Eagle Fire,2100.0,6,174.0,2018-07-13 22:03:00+00:00,2019-01-04 09:46:00+00:00,100.0,False,BLM Northern District (NOD) ,1636.0857142857144,77.28333333333333,32.333333333333336,0.0,0.2333333333333333,0.0,0.0,0.0,409.48,0.18,15,pass,16.316666666666706,07,summer
2018-07-01,modoc,41.50105,-120.61108,Kelley Fire,52.0,2,173.0,2018-07-14 20:46:00+00:00,2019-01-04 09:46:00+00:00,100.0,False,US Forest Service - Modoc National Forest,1636.0857142857144,77.28333333333333,32.333333333333336,0.0,0.2333333333333333,0.0,0.0,0.0,409.25,0.1,8,pass,16.316666666666706,07,summer
2018-07-01,san bernardino,34.171786,-117.35606,Gray Fire,12.0,1,174.0,2018-07-13 14:32:00+00:00,2019-01-04 09:47:00+00:00,100.0,False,CAL FIRE San Bernardino Unit,957.6553191489363,91.45043010752688,1.2,0.0,0.44272727272727264,0.0,0.0,0.0,409.48,0.18,15,pass,13.647526881720381,07,summer
2018-07-01,san bernardino,34.095568,-116.958806,Valley Fire,1350.0,6,181.0,2018-07-06 13:29:00+00:00,2019-01-04 09:55:00+00:00,100.0,True,San Bernardino National Forest ,957.6553191489363,91.45043010752688,1.2,0.0,0.44272727272727264,0.0,0.0,0.0,409.48,0.12,6,pass,13.647526881720381,07,summer
2018-07-01,san bernardino,34.22526,-117.40967,Box Fire,100.0,2,182.0,2018-07-06 09:36:00+00:00,2019-01-04 09:55:00+00:00,100.0,False,San Bernardino National Forest ,957.6553191489363,91.45043010752688,1.2,0.0,0.44272727272727264,0.0,0.0,0.0,409.48,0.12,6,pass,13.647526881720381,07,summer
2018-06-01,yolo,38.80583,-122.18183,County Fire,90288.0,6,187.0,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,100.0,True,CAL FIRE Sonoma-Lake-Napa Unit,27.463636363636365,82.9,1.5,0.0,0.0,0.0,0.0,0.0,409.64,0.14,11,pass,17.299999999999997,06,summer
2018-06-01,yolo,38.64953,-122.01762,Madison FIre,14.0,1,216.0,2018-06-01 13:31:00+00:00,2019-01-04 10:20:00+00:00,100.0,False,CAL FIRE Sonoma-Lake-Napa Unit ,27.463636363636365,82.9,1.5,0.0,0.0,0.0,0.0,0.0,411.68,0.12,14,pass,17.299999999999997,06,summer
2018-06-01,san bernardino,34.17711,-117.15381,Creek Fire,33.0,1,187.0,2018-06-30 12:12:00+00:00,2019-01-04 09:57:00+00:00,100.0,False,San Bernardino National Forest,958.8106382978723,85.33125,15.15625,0.0,0.0,0.0,0.0,0.0,409.64,0.14,11,pass,15.193749999999994,06,summer
2018-09-01,shasta,40.9425,-122.43,Delta Fire,63311.0,6,120.0,2018-09-05 12:51:00+00:00,2019-01-04 09:07:00+00:00,100.0,False,USFS Shasta-Trinity National Forest,622.544827586207,77.60833333333332,52.83333333333334,0.0,0.05,0.0,0.0,0.0,405.96,0.18,15,pass,15.8333333333333,09,fall
2018-09-01,shasta,40.678889,-122.400556,Ranchera Fire,13.0,1,121.0,2018-09-04 14:43:00+00:00,2019-01-04 09:08:00+00:00,100.0,False,Shasta Lake Fire Protection District,622.544827586207,77.60833333333332,52.83333333333334,0.0,0.05,0.0,0.0,0.0,406.18,0.29,9,pass,15.8333333333333,09,fall
2018-09-01,trinity,40.616251,-123.52019,Kerlin Fire,1751.0,6,121.0,2018-09-04 15:20:00+00:00,2019-01-04 09:08:00+00:00,100.0,False,Shasta-Trinity National Forest,888.8999999999999,74.8909090909091,84.63636363636364,0.0,0.14,0.0,0.0,0.0,406.18,0.29,9,pass,18.63636363636367,09,fall
2018-08-01,shasta,40.896,-122.219,Hirz Fire,46150.0,6,148.0,2018-08-09 01:55:00+00:00,2019-01-04 09:21:00+00:00,100.0,True,USFS Shasta-Trinity National Forest,622.5448275862069,82.59318181818182,14.3,0.0,0.0,0.0,0.0,0.0,407.26,0.04,12,pass,15.88636363636364,08,summer
2018-08-01,shasta,40.99344,-121.52225,Hat Fire,1900.0,6,147.0,2018-08-09 14:34:00+00:00,2019-01-04 09:21:00+00:00,100.0,True,CAL FIRE Shasta-Trinity Unit,622.5448275862069,82.59318181818182,14.3,0.0,0.0,0.0,0.0,0.0,407.26,0.04,12,pass,15.88636363636364,08,summer
2018-08-01,shasta,40.36888889,-122.89055556,Gorge Fire,155.0,3,138.0,2018-08-19 07:32:00+00:00,2019-01-04 09:16:00+00:00,100.0,False,CAL FIRE Shasta-Trinity Unit,622.5448275862069,82.59318181818182,14.3,0.0,0.0,0.0,0.0,0.0,407.01,0.07,13,pass,15.88636363636364,08,summer
2018-08-01,san diego,33.076239,-116.90298500000002,Rangeland Fire,250.0,3,147.0,2018-08-09 13:09:00+00:00,2019-01-04 09:21:00+00:00,100.0,False,CAL FIRE San Diego Unit,368.46372549019617,82.40921052631577,0.02631578947368421,0.0,0.0351685393258427,0.0,0.0,0.0,407.26,0.04,12,pass,11.328947368421069,08,summer
2018-08-01,san diego,33.05737,-116.77154,Casner Fire,14.0,1,150.0,2018-08-06 10:31:00+00:00,2019-01-04 09:24:00+00:00,100.0,False,CAL FIRE San Diego Unit,368.46372549019617,82.40921052631577,0.02631578947368421,0.0,0.0351685393258427,0.0,0.0,0.0,406.8,0.16,13,pass,11.328947368421069,08,summer
2018-08-01,san diego,33.0971179,-117.0242529,Cloverdale Fire,100.0,2,143.0,2018-08-13 14:58:00+00:00,2019-01-04 09:19:00+00:00,100.0,False, San Diego Fire-Rescue Department,368.46372549019617,82.40921052631577,0.02631578947368421,0.0,0.0351685393258427,0.0,0.0,0.0,406.89,0.11,15,pass,11.328947368421069,08,summer
2018-08-01,napa,38.27229000000001,-122.26389,Syar Fire,10.0,1,147.0,2018-08-09 14:21:00+00:00,2019-01-04 09:20:00+00:00,100.0,False,CAL FIRE Sonoma-Lake Napa Unit,132.21428571428572,77.32000000000002,15.2,0.0,0.0,0.0,0.0,0.0,407.26,0.04,12,pass,14.840000000000018,08,summer
2018-08-01,modoc,41.38544,-121.04386,Stone Fire,39387.0,6,141.0,2018-08-15 18:05:00+00:00,2019-01-04 09:20:00+00:00,100.0,False,Modoc National Forest,1636.0857142857144,73.9409090909091,70.18181818181819,0.0,0.05,0.0,0.0,0.0,407.01,0.13,11,pass,16.136363636363626,08,summer
2018-08-01,tulare,35.79012,-118.7393,River Fire,668.0,5,141.0,2018-08-15 17:14:00+00:00,2019-01-04 09:19:00+00:00,100.0,False,CAL FIRE Tulare Unit,1209.6944444444443,80.603125,18.375,0.0,0.0,0.0,0.0,0.0,407.01,0.13,11,pass,13.306249999999991,08,summer
2018-08-01,tuolumne,38.349,-119.929,Donnell Fire,36450.0,6,155.0,2018-08-01 17:48:00+00:00,2019-01-04 09:26:00+00:00,100.0,False,Stanislaus National Forest,1094.1125,80.625,37.0,0.0,0.013333333333333334,0.0,0.0,0.0,407.53,0.08,15,pass,15.675000000000011,08,summer
2018-08-01,placer,38.82426,-121.451307,Sunset Fire,700.0,5,155.0,2018-08-01 13:11:00+00:00,2019-01-04 09:28:00+00:00,100.0,False,CAL FIRE Nevada-Yuba-Placer Unit,1075.6833333333334,75.07499999999999,50.33333333333334,0.0,0.016999999999999998,0.0,0.0,0.0,407.53,0.08,15,pass,13.766666666666666,08,summer
2018-08-01,mendocino,38.8802,-123.0496,Western Fire,106.0,3,155.0,2018-08-01 15:53:00+00:00,2019-01-04 09:26:00+00:00,100.0,False,CAL FIRE Mendocino Unit,365.4333333333333,78.16111111111113,30.555555555555557,0.0,0.01916666666666667,0.0,0.0,0.0,407.53,0.08,15,pass,16.211111111111123,08,summer
2018-08-01,el dorado,38.645,-120.874167,Bumper Fire,67.0,2,155.0,2018-08-01 13:57:00+00:00,2019-01-04 09:28:00+00:00,100.0,True,CAL FIRE Amador - El Dorado Unit,1174.0695652173913,74.52363636363637,68.2,0.0,0.022222222222222227,0.0,0.0,0.0,407.53,0.08,15,pass,14.407272727272726,08,summer
2018-08-01,el dorado,38.82128,-121.03918,Omega Fire,66.0,2,155.0,2018-08-01 14:40:00+00:00,2019-01-04 09:27:00+00:00,100.0,True,CAL FIRE Amador - El Dorado Unit,1174.0695652173913,74.52363636363637,68.2,0.0,0.022222222222222227,0.0,0.0,0.0,407.53,0.08,15,pass,14.407272727272726,08,summer
2018-08-01,orange,33.69888,-117.52055,Holy Fire,23136.0,6,150.0,2018-08-06 13:20:00+00:00,2019-01-04 09:23:00+00:00,100.0,False,Cleveland National Forest,175.01904761904763,82.1,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,406.8,0.16,13,pass,9.324999999999974,08,summer
2018-08-01,kings,35.97896,-119.98329,Five Fire,2995.0,6,150.0,2018-08-06 17:29:00+00:00,2019-01-04 09:23:00+00:00,100.0,False,Kings County Fire Department,90.66666666666669,89.32,0.0,0.0,0.0,0.0,0.0,0.0,406.8,0.16,13,pass,16.560000000000016,08,summer
2018-08-01,monterey,35.84777800000001,-120.343056,Turkey Fire,2225.0,6,150.0,2018-08-06 12:59:00+00:00,2019-01-04 09:23:00+00:00,100.0,False,CAL FIRE San Benito-Monterey Unit,191.16666666666663,75.23461538461538,41.92307692307692,0.0,0.006666666666666665,0.0,0.0,0.0,406.8,0.16,13,pass,14.376923076923092,08,summer
2018-08-01,monterey,36.00912,-120.82226,Gulch Fire,650.0,5,145.0,2018-08-11 14:12:00+00:00,2019-01-04 09:20:00+00:00,100.0,False,CAL FIRE San Benito-Monterey Unit,191.16666666666663,75.23461538461538,41.92307692307692,0.0,0.006666666666666665,0.0,0.0,0.0,407.14,0.32,11,pass,14.376923076923092,08,summer
2018-08-01,calaveras,38.061298,-120.872244,South Fire,290.0,4,150.0,2018-08-06 16:26:00+00:00,2019-01-04 09:23:00+00:00,100.0,False,CAL FIRE Tuolumne-Calaveras Unit,825.8000000000002,73.75,28.0,0.0,0.0,0.0,0.0,0.0,406.8,0.16,13,pass,12.300000000000011,08,summer
2018-08-01,calaveras,38.08424,-120.46078,Parrots Fire,136.0,3,152.0,2018-08-05 04:19:00+00:00,2019-01-04 09:24:00+00:00,100.0,False,CAL FIRE Tuolumne-Calaveras Unit,825.8000000000002,73.75,28.0,0.0,0.0,0.0,0.0,0.0,407.49,0.09,14,pass,12.300000000000011,08,summer
2018-08-01,riverside,33.759722,-117.460278,Terra Fire,35.0,1,150.0,2018-08-06 14:19:00+00:00,2019-01-04 09:23:00+00:00,100.0,False,CAL FIRE/Riverside County Fire Department,553.3363636363637,89.40750000000001,4.1,0.0,0.1221212121212121,0.0,0.0,0.0,406.8,0.16,13,pass,13.394999999999982,08,summer
2018-08-01,riverside,33.627006,-117.171731,Keller Fire,10.0,1,137.0,2018-08-19 15:55:00+00:00,2019-01-04 09:16:00+00:00,100.0,False,CAL FIRE/Riverside County Fire Department,553.3363636363637,89.40750000000001,4.1,0.0,0.1221212121212121,0.0,0.0,0.0,407.01,0.07,13,pass,13.394999999999982,08,summer
2018-08-01,riverside,33.640051,-117.085354,Winchester Fire,36.0,1,129.0,2018-08-27 10:49:00+00:00,2019-01-04 09:13:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,553.3363636363637,89.40750000000001,4.1,0.0,0.1221212121212121,0.0,0.0,0.0,406.53,0.07,7,pass,13.394999999999982,08,summer
2018-08-01,riverside,33.97902,-117.20534,Country Fire,32.0,1,131.0,2018-08-25 11:58:00+00:00,2019-01-04 09:15:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,553.3363636363637,89.40750000000001,4.1,0.0,0.1221212121212121,0.0,0.0,0.0,406.76,0.17,13,pass,13.394999999999982,08,summer
2018-08-01,riverside,33.946896,-117.066643,Land Fire,23.0,1,134.0,2018-08-22 13:45:00+00:00,2019-01-04 09:15:00+00:00,100.0,False,CAL FIRE / Riverside County Fire,553.3363636363637,89.40750000000001,4.1,0.0,0.1221212121212121,0.0,0.0,0.0,406.85,0.27,11,pass,13.394999999999982,08,summer
2018-06-01,lake,39.0674,-122.59848,Pawnee Fire,15185.0,6,194.0,2018-06-23 17:21:00+00:00,2019-01-04 10:01:00+00:00,100.0,True,CAL FIRE Sonoma-Lake-Napa Unit,829.811111111111,74.79285714285714,72.28571428571429,0.0,0.16666666666666666,0.0,0.0,0.0,410.76,0.24,14,pass,13.699999999999989,06,summer
2018-06-01,lake,38.886518,-122.476381,Creek Fire,32.0,1,201.0,2018-06-16 14:04:00+00:00,2019-01-04 10:05:00+00:00,100.0,False,CAL FIRE Sonoma-Lake-Napa Unit,829.811111111111,74.79285714285714,72.28571428571429,0.0,0.16666666666666666,0.0,0.0,0.0,410.85,0.12,11,pass,13.699999999999989,06,summer
2018-06-01,tehama,40.35068,-121.77867,Lane Fire,3716.0,6,194.0,2018-06-23 11:38:00+00:00,2019-01-04 10:02:00+00:00,100.0,True,CAL FIRE Tehama-Glenn Unit,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,410.76,0.24,14,pass,13.94285714285715,06,summer
2018-06-01,tehama,40.18395,-122.27573999999998,Stoll Fire,268.0,4,194.0,2018-06-23 12:52:00+00:00,2019-01-04 10:02:00+00:00,100.0,True,CAL FIRE Tehama-Glenn Unit,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,410.76,0.24,14,pass,13.94285714285715,06,summer
2018-06-01,tehama,40.12791,-122.19792,Sierra Fire,170.0,3,194.0,2018-06-23 13:15:00+00:00,2019-01-04 10:02:00+00:00,100.0,False,Tehama County Fire Department,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,410.76,0.24,14,pass,13.94285714285715,06,summer
2018-06-01,tehama,39.94355,-122.3571,Apple Fire,2956.0,6,208.0,2018-06-09 14:10:00+00:00,2019-01-04 10:10:00+00:00,100.0,True,CAL FIRE Tehama-Glenn Unit,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,411.22,0.46,15,pass,13.94285714285715,06,summer
2018-06-01,tehama,40.201826,-122.29388,Plymire Fire,23.0,1,216.0,2018-06-01 16:07:00+00:00,2019-01-04 10:19:00+00:00,100.0,False,CAL FIRE Tehama-Glenn Unit,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,411.68,0.12,14,pass,13.94285714285715,06,summer
2018-06-01,tehama,40.394073,-122.135924,Spring Fire,70.0,2,204.0,2018-06-13 21:06:00+00:00,2019-01-04 10:07:00+00:00,100.0,False,CAL FIRE Tehama-Glenn Unit,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,410.8,0.22,13,pass,13.94285714285715,06,summer
2018-06-01,tehama,39.80827,-122.3307,Black Fire,10.0,1,215.0,2018-06-03 08:55:00+00:00,2019-01-04 10:18:00+00:00,100.0,False,CAL Fire Tehama Glenn Unit,439.06000000000006,79.04285714285714,46.85714285714285,0.0,0.205,0.0,0.0,0.0,410.61,0.11,14,pass,13.94285714285715,06,summer
2018-06-01,shasta,40.52909,-122.17457,Bascom Fire,328.0,4,194.0,2018-06-23 12:54:00+00:00,2019-01-04 10:02:00+00:00,100.0,False,CAL FIRE Shasta-Trinity Unit,596.2851851851852,80.26250000000002,33.083333333333336,0.0,0.0868421052631579,0.0,0.0,0.0,410.76,0.24,14,pass,14.75833333333334,06,summer
2018-06-01,shasta,40.50318,-122.42308,Creek Fire,1678.0,6,193.0,2018-06-24 12:29:00+00:00,2019-01-04 10:01:00+00:00,100.0,True,Unified Command: CAL FIRE and City of Redding Fire Department,596.2851851851852,80.26250000000002,33.083333333333336,0.0,0.0868421052631579,0.0,0.0,0.0,410.97,0.14,12,pass,14.75833333333334,06,summer
2018-06-01,los angeles,34.53765,-118.75495,Canyon Fire,62.0,2,194.0,2018-06-23 19:39:00+00:00,2019-01-04 10:01:00+00:00,100.0,False,Los Padres National Forest,491.02238805970154,76.5682317073171,15.975,0.0,0.000851063829787234,0.0,0.0,0.0,410.76,0.24,14,pass,11.34646341463413,06,summer
2018-06-01,los angeles,37.97638,-122.5275,South Fire,175.0,3,208.0,2018-06-09 14:45:00+00:00,2019-01-04 10:08:00+00:00,100.0,False,Los Angeles County,491.02238805970154,76.5682317073171,15.975,0.0,0.000851063829787234,0.0,0.0,0.0,411.22,0.46,15,pass,11.34646341463413,06,summer
2018-06-01,los angeles,34.5486,-118.31138,Stone Fire,1352.0,6,213.0,2018-06-04 12:40:00+00:00,2019-01-04 10:15:00+00:00,100.0,False,Unified Command: US Forest Service and Los Angeles County FD,491.02238805970154,76.5682317073171,15.975,0.0,0.000851063829787234,0.0,0.0,0.0,410.46,0.12,14,pass,11.34646341463413,06,summer
2018-06-01,los angeles,34.110516,-118.42788600000002,Portola Fire ,20.0,1,205.0,2018-06-12 14:56:00+00:00,2019-01-04 10:07:00+00:00,100.0,False,Los Angeles City Fire Department,491.02238805970154,76.5682317073171,15.975,0.0,0.000851063829787234,0.0,0.0,0.0,411.82,0.08,15,pass,11.34646341463413,06,summer
2018-07-01,contra costa,37.89612,-121.85847,Marsh Fire,247.0,3,162.0,2018-07-25 14:41:00+00:00,2019-01-04 09:34:00+00:00,100.0,True,Unified Command: CAL FIRE Santa Clara Unit & East Contra Costa Fire,213.9388888888889,81.51250000000002,6.5,0.0,0.0,0.16062632891254802,0.0,0.0,408.29,0.19,11,pass,13.075000000000031,07,summer
2018-07-01,contra costa,37.79718,-121.85311000000002,Bruce Fire,56.0,2,179.0,2018-07-08 16:45:00+00:00,2019-01-04 09:53:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,213.9388888888889,81.51250000000002,6.5,0.0,0.0,0.16062632891254802,0.0,0.0,409.53,0.29,13,pass,13.075000000000031,07,summer
2018-07-01,contra costa,37.86339,-122.12351,Buckingham Fire,45.0,1,185.0,2018-07-02 14:25:00+00:00,2019-01-04 09:57:00+00:00,100.0,False,Moraga-Olinda Fire District ,213.9388888888889,81.51250000000002,6.5,0.0,0.0,0.16062632891254802,0.0,0.0,409.2,0.14,11,pass,13.075000000000031,07,summer
2018-07-01,san benito,36.796,-121.40604,Hidden Fire,39.0,1,162.0,2018-07-25 14:11:00+00:00,2019-01-04 09:35:00+00:00,100.0,False,CAL FIRE San Benito-Monterey Unit,382.0083333333334,83.63333333333334,3.1666666666666665,0.0,0.0,0.16062632891254802,0.0,0.0,408.29,0.19,11,pass,14.966666666666669,07,summer
2018-07-01,san benito,36.59036,-120.82355,Idria Fire,116.0,3,175.0,2018-07-12 12:57:00+00:00,2019-01-04 09:49:00+00:00,100.0,False,CAL FIRE San Benito-Monterey,382.0083333333334,83.63333333333334,3.1666666666666665,0.0,0.0,0.16062632891254802,0.0,0.0,409.17,0.35,14,pass,14.966666666666669,07,summer
2018-07-01,san benito,36.65351,-121.0454,Panoche Fire,278.0,4,176.0,2018-07-11 16:40:00+00:00,2019-01-04 09:49:00+00:00,100.0,False,CAL FIRE San Benito-Monterey,382.0083333333334,83.63333333333334,3.1666666666666665,0.0,0.0,0.16062632891254802,0.0,0.0,409.36,0.2,9,pass,14.966666666666669,07,summer
2018-07-01,alameda,37.71173,-121.55604,Patterson Fire,34.0,1,162.0,2018-07-25 16:05:00+00:00,2019-01-04 09:34:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,172.72000000000003,75.08461538461538,20.76923076923077,0.0,0.0,0.0,0.0,0.0,408.29,0.19,11,pass,11.353846153846163,07,summer
2018-07-01,alameda,37.75646,-121.60646,Grant Fire,640.0,5,179.0,2018-07-08 17:38:00+00:00,2019-01-04 09:53:00+00:00,100.0,True,CAL FIRE Santa Clara Unit,172.72000000000003,75.08461538461538,20.76923076923077,0.0,0.0,0.0,0.0,0.0,409.53,0.29,13,pass,11.353846153846163,07,summer
2018-07-01,santa clara,37.07793,-121.600023,Church Fire,20.0,1,162.0,2018-07-25 16:14:00+00:00,2019-01-04 09:33:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,241.23500000000004,79.68333333333332,6.166666666666668,0.0,0.001764705882352941,0.0,0.0,0.0,408.29,0.19,11,pass,10.500000000000028,07,summer
2018-07-01,santa clara,37.06367,-121.53586,Bridle Fire,116.0,3,181.0,2018-07-06 10:40:00+00:00,2019-01-04 09:54:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,241.23500000000004,79.68333333333332,6.166666666666668,0.0,0.001764705882352941,0.0,0.0,0.0,409.48,0.12,6,pass,10.500000000000028,07,summer
2018-07-01,santa clara,37.449425,-121.88807,Country Fire,320.0,4,165.0,2018-07-22 13:06:00+00:00,2019-01-04 09:37:00+00:00,100.0,True,Unified Command: CAL FIRE Santa Clara Unit and Milpitas Fire Department,241.23500000000004,79.68333333333332,6.166666666666668,0.0,0.001764705882352941,0.0,0.0,0.0,408.34,0.07,12,pass,10.500000000000028,07,summer
2018-06-01,san joaquin,38.052055,-120.945482,Waverly Fire,12300.0,6,188.0,2018-06-29 15:11:00+00:00,2019-01-04 09:58:00+00:00,100.0,False,CAL FIRE Tuolumne-Calaveras Unit,19.3,84.85,0.0,0.0,0.0,0.0,0.0,0.0,411.57,0.29,14,pass,19.10000000000001,06,summer
2018-06-01,san joaquin,38.24033,-121.09199,Liberty Fire,62.0,2,206.0,2018-06-11 12:16:00+00:00,2019-01-04 10:08:00+00:00,100.0,False,CAL FIRE Amador - El Dorado Unit,19.3,84.85,0.0,0.0,0.0,0.0,0.0,0.0,411.03,0.08,15,pass,19.10000000000001,06,summer
2018-06-01,contra costa,37.94714000000001,-121.9921,Valley Fire,268.0,4,188.0,2018-06-29 16:06:00+00:00,2019-01-04 09:58:00+00:00,100.0,False,Unified Command: CAL FIRE and Contra Costa County Fire Department,195.485,74.48888888888888,46.88888888888889,0.0,0.0,0.16062632891254802,0.0,0.0,411.57,0.29,14,pass,12.75555555555556,06,summer
2018-06-01,contra costa,37.99113,-121.86473,Glen Fire,23.0,1,215.0,2018-06-02 12:42:00+00:00,2019-01-04 10:19:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,195.485,74.48888888888888,46.88888888888889,0.0,0.0,0.16062632891254802,0.0,0.0,410.8,0.29,8,pass,12.75555555555556,06,summer
2018-06-01,contra costa,37.779209,-121.908976,Iron Fire,40.0,1,198.0,2018-06-19 15:19:00+00:00,2019-01-04 10:04:00+00:00,100.0,False,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,195.485,74.48888888888888,46.88888888888889,0.0,0.0,0.16062632891254802,0.0,0.0,409.32,0.08,14,pass,12.75555555555556,06,summer
2018-06-01,contra costa,38.015323,-121.998967,Willow Fire,25.0,1,201.0,2018-06-16 15:10:00+00:00,2019-01-04 10:05:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,195.485,74.48888888888888,46.88888888888889,0.0,0.0,0.16062632891254802,0.0,0.0,410.85,0.12,11,pass,12.75555555555556,06,summer
2018-06-01,kern,35.1234,-118.72905,Sheep Fire,95.0,2,188.0,2018-06-29 17:53:00+00:00,2019-01-04 09:57:00+00:00,100.0,False,CAL FIRE Kern County Fire,725.175,83.6107142857143,10.571428571428571,0.0,0.0,0.0,0.0,0.0,411.57,0.29,14,pass,15.149999999999991,06,summer
2018-06-01,santa clara,37.66074,-121.67144,Tesla Fire,70.0,2,188.0,2018-06-29 20:59:00+00:00,2019-01-04 09:57:00+00:00,100.0,False,CAL FIRE Santa Clara Unit,240.445,72.48571428571428,62.14285714285714,0.0,0.006470588235294118,0.0,0.0,0.0,411.57,0.29,14,pass,11.8857142857143,06,summer
2018-06-01,sacramento,38.595865,-121.17693,Grant Fire,30.0,1,188.0,2018-06-29 15:46:00+00:00,2019-01-04 09:58:00+00:00,100.0,False,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,37.1,82.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,411.57,0.29,14,pass,16.733333333333334,06,summer
2018-06-01,butte,39.6139,-121.954098,Llano Fire,10.0,1,188.0,2018-06-29 11:44:00+00:00,2019-01-04 09:58:00+00:00,100.0,False,CAL FIRE Butte Unit/Butte County Fire Department,357.92352941176466,81.07857142857144,14.428571428571427,0.0,0.0,0.0,0.0,0.0,411.57,0.29,14,pass,14.47142857142856,06,summer
2018-06-01,butte,39.60270300000001,-121.617698,70 Fire,20.0,1,203.0,2018-06-14 15:18:00+00:00,2019-01-04 10:07:00+00:00,100.0,False,CAL FIRE Butte Unit,357.92352941176466,81.07857142857144,14.428571428571427,0.0,0.0,0.0,0.0,0.0,411.09,0.09,11,pass,14.47142857142856,06,summer
2018-06-01,butte,39.59872,-121.78208,Shippee Fire,347.0,4,191.0,2018-06-26 12:56:00+00:00,2019-01-04 09:59:00+00:00,100.0,False,CAL FIRE Butte Unit - Butte County Fire Department,357.92352941176466,81.07857142857144,14.428571428571427,0.0,0.0,0.0,0.0,0.0,410.39,0.15,11,pass,14.47142857142856,06,summer
2018-06-01,butte,39.549167,-121.521111,Oregon Fire,40.0,1,201.0,2018-06-16 11:47:00+00:00,2019-01-04 10:05:00+00:00,100.0,False,CAL FIRE Butte Unit/Butte County Fire Department,357.92352941176466,81.07857142857144,14.428571428571427,0.0,0.0,0.0,0.0,0.0,410.85,0.12,11,pass,14.47142857142856,06,summer
2018-09-01,mono,38.347395,-119.45186,Boot Fire,6974.0,6,121.0,2018-09-04 14:26:00+00:00,2019-01-04 09:09:00+00:00,100.0,False,Humboldt-Toiyabe National Forest,2330.74375,64.77333333333334,257.6,0.0,0.09363636363636364,0.0,0.0,0.0,406.18,0.29,9,pass,16.000000000000007,09,fall
2018-09-01,el dorado,38.94388,-120.92611,Sliger Fire,150.0,3,121.0,2018-09-04 15:03:00+00:00,2019-01-04 09:09:00+00:00,100.0,True,CAL FIRE Amador-El Dorado Unit,1174.0695652173913,69.45954545454546,158.4,0.0,0.02631578947368421,0.0,0.0,0.0,406.18,0.29,9,pass,14.099090909090918,09,fall
2018-09-01,el dorado,38.7448,-120.65672,Meyers Fire,12.0,1,105.0,2018-09-20 12:39:00+00:00,2019-01-04 09:03:00+00:00,100.0,True,"CAL FIRE Amador, El Dorado Unit",1174.0695652173913,69.45954545454546,158.4,0.0,0.02631578947368421,0.0,0.0,0.0,405.64,0.12,6,pass,14.099090909090918,09,fall
