date,county,latitude,longitude,fire_name,acres_burned,fire_bins,duration,started,extinguished,major_incident,admin_unit,avg_wind_speed,avg_monthly_temp,extreme_max_temp,extreme_min_temp,total_monthly_precipitation,total_monthly_snowfall,highest_daily_snowfall,dsnd,dp10,dt00,dt32,dx32,dx70,cooling_degree_days,elevation,co2_measured_mole_fraction,qc_flag,temp_range,month,season
2017-07-01,santa clara,37.44485,-121.84108,Weller Fire,51.0,2,166.0,2017-07-26 23:19:00+00:00,2018-01-09 12:07:00+00:00,False,CAL FIRE Santa Clara Unit,6.9,72.61875,96.75,52.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,235.875,224.30454545454543,406.66,pass,22.71249999999999,07,summer
2017-07-01,santa clara,37.25014,-121.68562,Felipe Fire,70.0,2,182.0,2017-07-10 15:54:00+00:00,2018-01-09 11:52:00+00:00,False,CAL FIRE Santa Clara Unit,6.9,72.61875,96.75,52.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,235.875,224.30454545454543,407.26,pass,22.71249999999999,07,summer
2017-07-01,santa clara,36.96607,-121.55552,Castro Fire,78.0,2,169.0,2017-07-23 16:07:00+00:00,2018-01-09 12:04:00+00:00,False,CAL FIRE Santa Clara Unit,6.9,72.61875,96.75,52.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,235.875,224.30454545454543,407.27,pass,22.71249999999999,07,summer
2017-07-01,mariposa,37.61757,-120.21321,Detwiler Fire,81826.0,6,176.0,2017-07-16 15:56:00+00:00,2018-01-09 11:57:00+00:00,True,CAL FIRE Madera-Mariposa-Merced Unit,5.35,74.32500000000002,92.875,55.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.875,296.5,1100.5214285714285,406.48,pass,26.050000000000026,07,summer
2017-07-01,mariposa,37.4591,-119.921,Spring Fire,225.0,3,190.0,2017-07-02 13:36:00+00:00,2018-01-09 11:17:00+00:00,True,CAL FIRE Madera-Mariposa-Merced Unit,5.35,74.32500000000002,92.875,55.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.875,296.5,1100.5214285714285,406.82,pass,26.050000000000026,07,summer
2017-07-01,mendocino,39.30125,-123.28825,Grade Fire,900.0,5,176.0,2017-07-16 14:51:00+00:00,2018-01-09 11:56:00+00:00,True,CAL FIRE Mendocino Unit,4.3,72.51111111111112,98.11111111111113,49.111111111111114,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.444444444444446,261.8888888888889,357.6222222222222,406.48,pass,35.08888888888889,07,summer
2017-07-01,mendocino,39.13207,-123.10227,Range Fire,20.0,1,175.0,2017-07-17 12:37:00+00:00,2018-01-09 11:58:00+00:00,True,CAL FIRE Mendocino Unit,4.3,72.51111111111112,98.11111111111113,49.111111111111114,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.444444444444446,261.8888888888889,357.6222222222222,407.52,pass,35.08888888888889,07,summer
2017-07-01,monterey,36.66684,-121.74826000000002,Reservation Fire,40.0,1,177.0,2017-07-16 11:17:00+00:00,2018-01-09 11:56:00+00:00,False,Monterey County Regional Fire District,7.5,69.4875,98.16666666666669,47.16666666666666,0.002142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.33333333333333,186.33333333333331,174.525,406.48,pass,30.94166666666667,07,summer
2017-08-01,siskiyou,41.841,-123.474,Eclipse Complex,78698.0,6,147.0,2017-08-15 07:55:00+00:00,2018-01-09 12:43:00+00:00,False,Klamath National Forest,3.6,74.49782608695654,103.8695652173913,49.78260869565217,0.2928571428571428,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,30.82608695652174,293.0,1032.0266666666666,405.19,pass,33.517391304347804,08,summer
2017-08-01,siskiyou,42.039,-123.218,Miller Complex,39715.0,6,147.0,2017-08-14 14:00:00+00:00,2018-01-09 12:42:00+00:00,False,Rogue River-Siskiyou National Forest,3.6,74.49782608695654,103.8695652173913,49.78260869565217,0.2928571428571428,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,30.82608695652174,293.0,1032.0266666666666,405.66,pass,33.517391304347804,08,summer
