date,acres_burned,fire_bins,duration,avg_wind_speed,avg_monthly_temp,extreme_max_temp,extreme_min_temp,total_monthly_precipitation,total_monthly_snowfall,highest_daily_snowfall,dsnd,dp10,dt00,dt32,dx32,dx70,cooling_degree_days,elevation,co2_measured_mole_fraction,temp_range,county_amador,county_butte,county_calaveras,county_colusa,county_contra costa,county_del norte,county_el dorado,county_fresno,county_glenn,county_humboldt,county_inyo,county_kern,county_kings,county_lake,county_lassen,county_los angeles,county_madera,county_marin,county_mariposa,county_mendocino,county_merced,county_modoc,county_mono,county_monterey,county_napa,county_nevada,county_orange,county_placer,county_plumas,county_riverside,county_sacramento,county_san benito,county_san bernardino,county_san diego,county_san joaquin,county_san luis obispo,county_san mateo,county_santa barbara,county_santa clara,county_santa cruz,county_shasta,county_sierra,county_siskiyou,county_solano,county_sonoma,county_stanislaus,county_sutter,county_tehama,county_trinity,county_tulare,county_tuolumne,county_ventura,county_yolo,county_yuba,month_02,month_03,month_04,month_05,month_06,month_07,month_08,month_09,month_10,month_11,month_12,season_spring,season_summer,season_winter
2017-05-01,1000.0,4,228.0,6.619999999999999,62.29868421052631,90.10526315789473,40.92105263157895,1.2233707865168535,0.0,0.0,0.0,1.862068965517241,0.0,0.34210526315789475,0.0,18.57894736842105,60.55263157894736,377.1291262135922,410.11,21.828947368421055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,486.0,3,234.0,6.619999999999999,62.29868421052631,90.10526315789473,40.92105263157895,1.2233707865168535,0.0,0.0,0.0,1.862068965517241,0.0,0.34210526315789475,0.0,18.57894736842105,60.55263157894736,377.1291262135922,410.33,21.828947368421055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,25.0,0,229.0,6.619999999999999,62.29868421052631,90.10526315789473,40.92105263157895,1.2233707865168535,0.0,0.0,0.0,1.862068965517241,0.0,0.34210526315789475,0.0,18.57894736842105,60.55263157894736,377.1291262135922,410.11,21.828947368421055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,506.0,4,233.0,7.7,65.78506944444445,96.61111111111113,38.0625,0.122,0.0,0.0,0.0,0.4,0.0,0.5,0.0,23.83333333333333,140.6,711.7708333333335,410.02,28.107638888888886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,31.0,0,242.0,7.7,65.78506944444445,96.61111111111113,38.0625,0.122,0.0,0.0,0.0,0.4,0.0,0.5,0.0,23.83333333333333,140.6,711.7708333333335,409.45,28.107638888888886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,288.0,3,238.0,7.7,65.78506944444445,96.61111111111113,38.0625,0.122,0.0,0.0,0.0,0.4,0.0,0.5,0.0,23.83333333333333,140.6,711.7708333333335,411.31,28.107638888888886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,10.0,0,225.0,7.7,65.78506944444445,96.61111111111113,38.0625,0.122,0.0,0.0,0.0,0.4,0.0,0.5,0.0,23.83333333333333,140.6,711.7708333333335,409.81,28.107638888888886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,19.0,0,252.0,7.7,65.78506944444445,96.61111111111113,38.0625,0.122,0.0,0.0,0.0,0.4,0.0,0.5,0.0,23.83333333333333,140.6,711.7708333333335,408.62,28.107638888888886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,190.0,2,233.0,7.199999999999998,61.11785714285713,86.2142857142857,43.0,0.3058333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.5,38.214285714285715,259.4368421052631,410.02,20.27857142857141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-05-01,1800.0,5,241.0,7.6,68.74285714285713,100.14285714285714,42.142857142857146,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.714285714285715,158.0,68.39999999999999,409.45,30.457142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2017-09-01,1749.0,5,127.0,6.3,74.61666666666666,105.0,49.66666666666666,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33333333333333,296.3333333333333,137.06,404.01,23.633333333333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,1035.0,5,128.0,6.0,73.63333333333334,107.16666666666669,44.0,0.4025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,281.1666666666667,547.7,404.01,27.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,429.0,3,112.0,6.0,73.63333333333334,107.16666666666669,44.0,0.4025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,281.1666666666667,547.7,403.55,27.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,48.0,0,110.0,6.0,73.63333333333334,107.16666666666669,44.0,0.4025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.5,281.1666666666667,547.7,403.03,27.599999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,680.0,4,127.0,5.35,64.52857142857144,94.71428571428572,35.714285714285715,0.7628571428571428,0.0,0.0,0.0,1.7142857142857142,0.0,1.0,0.0,20.142857142857142,134.42857142857142,1092.9083333333333,404.01,22.971428571428575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,10.0,0,110.0,5.35,64.52857142857144,94.71428571428572,35.714285714285715,0.7628571428571428,0.0,0.0,0.0,1.7142857142857142,0.0,1.0,0.0,20.142857142857142,134.42857142857142,1092.9083333333333,403.03,22.971428571428575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,120.0,2,127.0,6.95,70.60181818181817,110.8,42.54545454545455,0.22454545454545455,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,29.0,193.8,358.68125,404.01,28.87636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,245.0,2,110.0,6.95,70.60181818181817,110.8,42.54545454545455,0.22454545454545455,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,29.0,193.8,358.68125,403.03,28.87636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,105.0,2,104.0,6.95,70.60181818181817,110.8,42.54545454545455,0.22454545454545455,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,29.0,193.8,358.68125,402.49,28.87636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,74.0,1,104.0,6.95,70.60181818181817,110.8,42.54545454545455,0.22454545454545455,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,29.0,193.8,358.68125,402.49,28.87636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,25.0,0,107.0,6.95,70.60181818181817,110.8,42.54545454545455,0.22454545454545455,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,29.0,193.8,358.68125,403.03,28.87636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,100.0,1,127.0,5.95,70.26111111111112,106.22222222222223,45.88888888888889,0.05000000000000001,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,26.555555555555557,191.77777777777774,209.86666666666667,404.01,23.033333333333317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,100.0,1,128.0,6.3,69.2624183006536,102.33333333333331,39.941176470588225,0.3315384615384615,0.0,0.0,0.0,1.0769230769230769,0.0,1.1764705882352942,0.0,24.722222222222218,219.64705882352942,755.284,404.01,26.23071895424839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,237.0,2,111.0,6.3,69.2624183006536,102.33333333333331,39.941176470588225,0.3315384615384615,0.0,0.0,0.0,1.0769230769230769,0.0,1.1764705882352942,0.0,24.722222222222218,219.64705882352942,755.284,402.78,26.23071895424839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-09-01,10.0,0,120.0,6.3,69.2624183006536,102.33333333333331,39.941176470588225,0.3315384615384615,0.0,0.0,0.0,1.0769230769230769,0.0,1.1764705882352942,0.0,24.722222222222218,219.64705882352942,755.284,403.78,26.23071895424839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-07-01,1649.0,5,175.0,7.4,80.34705882352941,101.17647058823529,59.941176470588225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94117647058824,473.1764705882353,672.225,407.52,29.482352941176458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,1538.0,5,190.0,7.4,80.34705882352941,101.17647058823529,59.941176470588225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94117647058824,473.1764705882353,672.225,406.82,29.482352941176458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,91.0,1,187.0,7.4,80.34705882352941,101.17647058823529,59.941176470588225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94117647058824,473.1764705882353,672.225,409.09,29.482352941176458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,57.0,1,188.0,7.4,80.34705882352941,101.17647058823529,59.941176470588225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94117647058824,473.1764705882353,672.225,409.34,29.482352941176458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,117.0,2,175.0,5.35,71.0,91.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,162.0,825.7999999999997,407.52,25.199999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,22.0,0,187.0,5.35,71.0,91.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,162.0,825.7999999999997,409.09,25.199999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,59.0,1,180.0,5.35,71.0,91.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,162.0,825.7999999999997,406.74,25.199999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,70.0,1,175.0,5.35,80.53333333333333,107.33333333333331,57.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,481.33333333333326,139.20000000000002,407.52,35.73333333333336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,50.0,0,175.0,5.6,70.50384615384615,94.30769230769229,51.615384615384606,0.003846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,191.46153846153842,260.1947368421053,407.52,23.361538461538473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,40.0,0,175.0,5.35,76.9,97.57142857142857,56.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,369.71428571428567,795.14,407.52,28.39999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,15.0,0,175.0,5.4,69.36666666666665,93.16666666666669,46.0,0.514,0.0,0.0,0.0,1.9,0.0,0.0,0.0,30.83333333333333,156.25,1622.2733333333335,407.52,32.63333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,410.0,3,179.0,5.4,69.36666666666665,93.16666666666669,46.0,0.514,0.0,0.0,0.0,1.9,0.0,0.0,0.0,30.83333333333333,156.25,1622.2733333333335,406.67,32.63333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,0.0,0,170.0,5.4,69.36666666666665,93.16666666666669,46.0,0.514,0.0,0.0,0.0,1.9,0.0,0.0,0.0,30.83333333333333,156.25,1622.2733333333335,407.27,32.63333333333331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,14.0,0,190.0,4.9,81.4375,103.5,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,500.625,354.6,406.82,28.32499999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,166.0,2,182.0,4.9,81.4375,103.5,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,500.625,354.6,407.26,28.32499999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,103.0,2,266.0,4.9,81.4375,103.5,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,500.625,354.6,406.21,28.32499999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,18.0,0,188.0,4.9,81.4375,103.5,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,500.625,354.6,409.34,28.32499999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,10.0,0,180.0,4.9,81.4375,103.5,60.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,500.625,354.6,406.74,28.32499999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,10.0,0,190.0,5.35,72.63125,94.5,51.0,0.0071428571428571435,0.0,0.0,3.2857142857142856,0.07142857142857142,0.0,0.375,0.0,29.5,255.75,1050.6470588235297,406.82,30.16249999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,15.0,0,165.0,5.35,72.63125,94.5,51.0,0.0071428571428571435,0.0,0.0,3.2857142857142856,0.07142857142857142,0.0,0.375,0.0,29.5,255.75,1050.6470588235297,406.88,30.16249999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-07-01,10.0,0,171.0,5.35,72.63125,94.5,51.0,0.0071428571428571435,0.0,0.0,3.2857142857142856,0.07142857142857142,0.0,0.375,0.0,29.5,255.75,1050.6470588235297,406.78,30.16249999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2017-06-01,1522.0,5,204.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,408.72,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,206.0,2,212.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,409.19,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,1200.0,5,192.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,406.83,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,33.0,0,218.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,409.72,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,35.0,0,214.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,409.74,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,10.0,0,217.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,409.85,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,16.0,0,220.0,7.949999999999998,76.35357142857143,105.5,43.42857142857143,0.006875,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,28.214285714285715,367.07142857142856,797.5999999999998,409.67,30.450000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-06-01,25.0,0,204.0,7.8,76.46666666666667,105.66666666666669,41.5,0.141,0.04,0.04,0.0,0.4,0.0,0.0,0.0,29.0,365.16666666666674,547.7230769230771,408.72,30.766666666666637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
