year,month,day,value,value_std_dev,nvalue,latitude,longitude,qcflag
2010,6,4,392.84,0.13,8,19.535999999999998,-155.576,pass
2010,6,5,392.74,0.14,14,19.535999999999998,-155.576,pass
2010,6,6,393.11,0.13,14,19.535999999999998,-155.576,pass
2010,6,7,392.04,0.95,8,19.535999999999998,-155.576,pass
2010,6,8,392.74,0.13,4,19.535999999999998,-155.576,pass
2010,6,9,392.93,0.07,11,19.535999999999998,-155.576,pass
2010,6,10,393.08,0.15,14,19.535999999999998,-155.576,pass
2010,6,11,392.94,0.09,14,19.535999999999998,-155.576,pass
2010,6,12,392.38,0.27,10,19.535999999999998,-155.576,pass
2010,6,13,392.8,0.28,11,19.535999999999998,-155.576,pass
2010,6,14,391.5,0.05,14,19.535999999999998,-155.576,pass
2010,6,15,391.38,0.15,6,19.535999999999998,-155.576,pass
2010,6,16,392.38,0.4,10,19.535999999999998,-155.576,pass
2010,6,17,391.54,0.28,11,19.535999999999998,-155.576,pass
2010,6,19,391.51,0.32,12,19.535999999999998,-155.576,pass
2010,6,20,392.43,0.08,6,19.535999999999998,-155.576,pass
2010,6,21,391.65,0.17,12,19.535999999999998,-155.576,pass
2010,6,22,391.55,0.44,11,19.535999999999998,-155.576,pass
2010,6,23,391.4,0.39,14,19.535999999999998,-155.576,pass
2010,6,24,391.54,0.15,14,19.535999999999998,-155.576,pass
2010,6,26,391.29,0.12,8,19.535999999999998,-155.576,pass
2010,6,27,391.18,0.41,4,19.535999999999998,-155.576,pass
2010,6,28,391.62,0.02,3,19.535999999999998,-155.576,pass
2010,6,29,390.9,0.16,10,19.535999999999998,-155.576,pass
2010,6,30,390.98,0.19,11,19.535999999999998,-155.576,pass
2010,7,1,390.56,0.16,14,19.535999999999998,-155.576,pass
2010,7,2,391.49,0.15,12,19.535999999999998,-155.576,pass
2010,7,3,391.3,0.22,10,19.535999999999998,-155.576,pass
2010,7,4,391.13,0.13,14,19.535999999999998,-155.576,pass
2010,7,5,389.99,1.0,11,19.535999999999998,-155.576,pass
2010,7,6,390.85,0.09,11,19.535999999999998,-155.576,pass
2010,7,7,390.51,0.17,6,19.535999999999998,-155.576,pass
2010,7,8,389.71,0.34,9,19.535999999999998,-155.576,pass
2010,7,9,391.0,0.09,7,19.535999999999998,-155.576,pass
2010,7,10,390.68,0.17,13,19.535999999999998,-155.576,pass
2010,7,11,389.99,0.23,5,19.535999999999998,-155.576,pass
2010,7,12,390.18,0.11,9,19.535999999999998,-155.576,pass
2010,7,13,390.24,0.09,5,19.535999999999998,-155.576,pass
2010,7,14,389.38,0.1,3,19.535999999999998,-155.576,pass
2010,7,15,389.64,0.15,12,19.535999999999998,-155.576,pass
2010,7,16,389.43,0.54,6,19.535999999999998,-155.576,pass
2010,7,17,390.09,0.22,8,19.535999999999998,-155.576,pass
2010,7,20,390.84,0.05,5,19.535999999999998,-155.576,pass
2010,7,21,389.79,0.15,13,19.535999999999998,-155.576,pass
2010,7,22,390.42,0.31,10,19.535999999999998,-155.576,pass
2010,7,23,390.29,0.41,11,19.535999999999998,-155.576,pass
2010,7,24,389.94,0.12,12,19.535999999999998,-155.576,pass
2010,7,25,389.97,0.12,14,19.535999999999998,-155.576,pass
2010,7,26,390.27,0.25,11,19.535999999999998,-155.576,pass
2010,7,27,389.61,0.1,7,19.535999999999998,-155.576,pass
2010,7,28,389.47,0.14,4,19.535999999999998,-155.576,pass
2010,7,29,389.95,0.11,14,19.535999999999998,-155.576,pass
2010,7,30,389.63,0.1,10,19.535999999999998,-155.576,pass
2010,7,31,389.86,0.08,14,19.535999999999998,-155.576,pass
2010,8,1,389.44,0.32,12,19.535999999999998,-155.576,pass
2010,8,2,388.66,0.19,9,19.535999999999998,-155.576,pass
2010,8,3,387.85,0.05,4,19.535999999999998,-155.576,pass
2010,8,5,389.12,0.18,14,19.535999999999998,-155.576,pass
2010,8,6,389.04,0.18,13,19.535999999999998,-155.576,pass
2010,8,7,389.06,0.64,7,19.535999999999998,-155.576,pass
2010,8,8,388.54,0.08,7,19.535999999999998,-155.576,pass
2010,8,9,389.06,0.21,14,19.535999999999998,-155.576,pass
2010,8,10,389.09,0.11,13,19.535999999999998,-155.576,pass
2010,8,11,388.98,0.17,15,19.535999999999998,-155.576,pass
2010,8,12,388.57,0.25,15,19.535999999999998,-155.576,pass
2010,8,13,388.55,0.1,15,19.535999999999998,-155.576,pass
2010,8,14,388.93,0.1,15,19.535999999999998,-155.576,pass
2010,8,16,388.76,0.1,12,19.535999999999998,-155.576,pass
2010,8,18,388.5,0.12,10,19.535999999999998,-155.576,pass
2010,8,19,388.25,0.19,13,19.535999999999998,-155.576,pass
2010,8,20,388.68,0.16,14,19.535999999999998,-155.576,pass
2010,8,21,388.16,0.23,14,19.535999999999998,-155.576,pass
2010,8,22,387.93,0.15,8,19.535999999999998,-155.576,pass
2010,8,23,387.37,0.11,8,19.535999999999998,-155.576,pass
2010,8,25,387.69,0.11,10,19.535999999999998,-155.576,pass
2010,8,27,387.22,0.09,6,19.535999999999998,-155.576,pass
2010,8,28,387.87,0.09,9,19.535999999999998,-155.576,pass
2010,8,29,387.21,0.08,13,19.535999999999998,-155.576,pass
2010,8,30,387.33,0.05,12,19.535999999999998,-155.576,pass
2010,8,31,387.58,0.18,14,19.535999999999998,-155.576,pass
2010,9,1,387.42,0.13,12,19.535999999999998,-155.576,pass
2010,9,2,387.58,0.05,10,19.535999999999998,-155.576,pass
2010,9,3,387.87,0.12,11,19.535999999999998,-155.576,pass
2010,9,4,387.74,0.12,15,19.535999999999998,-155.576,pass
2010,9,6,385.29,0.09,10,19.535999999999998,-155.576,pass
2010,9,7,385.89,0.1,5,19.535999999999998,-155.576,pass
2010,9,8,386.03,0.07,4,19.535999999999998,-155.576,pass
2010,9,9,386.13,0.23,13,19.535999999999998,-155.576,pass
2010,9,10,386.3,0.11,4,19.535999999999998,-155.576,pass
2010,9,11,387.2,0.06,12,19.535999999999998,-155.576,pass
2010,9,12,386.96,0.1,9,19.535999999999998,-155.576,pass
2010,9,13,387.29,0.14,5,19.535999999999998,-155.576,pass
2010,9,14,386.84,0.11,12,19.535999999999998,-155.576,pass
2010,9,15,386.79,0.08,5,19.535999999999998,-155.576,pass
2010,9,16,387.09,0.2,12,19.535999999999998,-155.576,pass
2010,9,17,387.38,0.1,14,19.535999999999998,-155.576,pass
2010,9,18,387.06,0.17,12,19.535999999999998,-155.576,pass
2010,9,19,386.58,0.11,14,19.535999999999998,-155.576,pass
2010,9,20,386.69,0.08,14,19.535999999999998,-155.576,pass
2010,9,21,386.79,0.18,9,19.535999999999998,-155.576,pass
2010,9,22,387.09,0.08,12,19.535999999999998,-155.576,pass
2010,9,23,386.7,0.46,8,19.535999999999998,-155.576,pass
2010,9,24,386.84,0.11,12,19.535999999999998,-155.576,pass
2010,9,25,386.75,0.1,14,19.535999999999998,-155.576,pass
2010,9,26,386.82,0.09,15,19.535999999999998,-155.576,pass
2010,9,27,387.1,0.11,10,19.535999999999998,-155.576,pass
2010,9,28,386.71,0.14,15,19.535999999999998,-155.576,pass
2010,9,29,386.88,0.06,15,19.535999999999998,-155.576,pass
2010,9,30,386.57,0.09,15,19.535999999999998,-155.576,pass
2010,10,1,386.84,0.12,12,19.535999999999998,-155.576,pass
2010,10,2,386.56,0.04,15,19.535999999999998,-155.576,pass
2010,10,3,386.74,0.16,14,19.535999999999998,-155.576,pass
2010,10,4,386.79,0.08,15,19.535999999999998,-155.576,pass
2010,10,5,386.91,0.09,13,19.535999999999998,-155.576,pass
2010,10,6,387.01,0.1,10,19.535999999999998,-155.576,pass
2010,10,7,387.32,0.26,11,19.535999999999998,-155.576,pass
2010,10,8,387.0,0.08,8,19.535999999999998,-155.576,pass
2010,10,9,386.91,0.11,14,19.535999999999998,-155.576,pass
2010,10,10,386.9,0.17,9,19.535999999999998,-155.576,pass
2010,10,11,386.92,0.19,10,19.535999999999998,-155.576,pass
2010,10,12,386.63,0.2,14,19.535999999999998,-155.576,pass
2010,10,13,386.75,0.2,12,19.535999999999998,-155.576,pass
2010,10,14,386.97,0.08,12,19.535999999999998,-155.576,pass
2010,10,15,386.96,0.07,12,19.535999999999998,-155.576,pass
2010,10,16,386.72,0.09,9,19.535999999999998,-155.576,pass
2010,10,17,387.07,0.25,10,19.535999999999998,-155.576,pass
2010,10,18,387.11,0.07,9,19.535999999999998,-155.576,pass
2010,10,19,387.19,0.06,14,19.535999999999998,-155.576,pass
2010,10,20,387.54,0.05,10,19.535999999999998,-155.576,pass
2010,10,21,387.4,0.17,6,19.535999999999998,-155.576,pass
2010,10,22,387.71,0.34,13,19.535999999999998,-155.576,pass
2010,10,23,387.97,0.13,15,19.535999999999998,-155.576,pass
2010,10,24,387.83,0.13,15,19.535999999999998,-155.576,pass
2010,10,25,388.05,0.1,15,19.535999999999998,-155.576,pass
2010,10,26,387.95,0.11,13,19.535999999999998,-155.576,pass
2010,10,27,387.45,0.23,13,19.535999999999998,-155.576,pass
2010,10,28,388.19,0.37,7,19.535999999999998,-155.576,pass
2010,10,29,387.56,0.21,13,19.535999999999998,-155.576,pass
2010,10,30,387.8,0.12,9,19.535999999999998,-155.576,pass
2010,10,31,387.8,0.09,13,19.535999999999998,-155.576,pass
2010,11,1,387.83,0.09,14,19.535999999999998,-155.576,pass
2010,11,2,387.89,0.09,14,19.535999999999998,-155.576,pass
2010,11,3,387.97,0.1,14,19.535999999999998,-155.576,pass
2010,11,4,387.83,0.28,9,19.535999999999998,-155.576,pass
2010,11,5,387.74,0.3,14,19.535999999999998,-155.576,pass
2010,11,6,389.28,0.33,4,19.535999999999998,-155.576,pass
2010,11,7,387.67,0.17,10,19.535999999999998,-155.576,pass
2010,11,8,387.88,0.28,14,19.535999999999998,-155.576,pass
2010,11,9,388.25,0.1,14,19.535999999999998,-155.576,pass
2010,11,10,387.92,0.05,14,19.535999999999998,-155.576,pass
2010,11,11,388.0,0.09,13,19.535999999999998,-155.576,pass
2010,11,13,388.02,0.53,4,19.535999999999998,-155.576,pass
2010,11,14,388.54,0.08,6,19.535999999999998,-155.576,pass
2010,11,15,388.7,0.17,9,19.535999999999998,-155.576,pass
2010,11,16,388.38,0.12,15,19.535999999999998,-155.576,pass
2010,11,17,388.17,0.07,15,19.535999999999998,-155.576,pass
2010,11,18,388.52,0.15,15,19.535999999999998,-155.576,pass
2010,11,19,388.73,0.1,15,19.535999999999998,-155.576,pass
2010,11,20,389.4,0.09,8,19.535999999999998,-155.576,pass
2010,11,21,389.81,0.08,15,19.535999999999998,-155.576,pass
2010,11,22,389.44,0.14,15,19.535999999999998,-155.576,pass
2010,11,23,389.1,0.06,15,19.535999999999998,-155.576,pass
2010,11,24,389.17,0.14,14,19.535999999999998,-155.576,pass
2010,11,25,389.63,0.06,4,19.535999999999998,-155.576,pass
2010,11,26,389.78,0.13,12,19.535999999999998,-155.576,pass
2010,11,27,389.53,0.11,11,19.535999999999998,-155.576,pass
2010,11,28,389.75,0.19,8,19.535999999999998,-155.576,pass
2010,11,30,389.3,0.11,13,19.535999999999998,-155.576,pass
2010,12,1,389.69,0.18,11,19.535999999999998,-155.576,pass
2010,12,2,389.64,0.15,12,19.535999999999998,-155.576,pass
2010,12,3,389.21,0.07,5,19.535999999999998,-155.576,pass
2010,12,4,390.39,0.32,12,19.535999999999998,-155.576,pass
2010,12,5,389.83,0.15,14,19.535999999999998,-155.576,pass
2010,12,6,389.92,0.11,14,19.535999999999998,-155.576,pass
2010,12,8,389.86,0.09,7,19.535999999999998,-155.576,pass
2010,12,9,389.68,0.18,14,19.535999999999998,-155.576,pass
2010,12,10,389.55,0.15,15,19.535999999999998,-155.576,pass
2010,12,11,389.85,0.16,13,19.535999999999998,-155.576,pass
2010,12,12,390.07,0.11,8,19.535999999999998,-155.576,pass
2010,12,13,390.0,0.11,15,19.535999999999998,-155.576,pass
2010,12,14,389.42,0.13,13,19.535999999999998,-155.576,pass
2010,12,15,389.08,0.08,15,19.535999999999998,-155.576,pass
2010,12,16,389.16,0.08,15,19.535999999999998,-155.576,pass
2010,12,17,389.16,0.06,12,19.535999999999998,-155.576,pass
2010,12,18,389.22,0.03,15,19.535999999999998,-155.576,pass
2010,12,19,389.4,0.07,12,19.535999999999998,-155.576,pass
2010,12,20,390.11,0.29,12,19.535999999999998,-155.576,pass
2010,12,21,390.56,0.21,14,19.535999999999998,-155.576,pass
2010,12,22,390.35,0.09,10,19.535999999999998,-155.576,pass
2010,12,23,390.11,0.13,12,19.535999999999998,-155.576,pass
2010,12,24,390.38,0.15,14,19.535999999999998,-155.576,pass
2010,12,25,390.11,0.13,13,19.535999999999998,-155.576,pass
2010,12,27,389.56,0.09,12,19.535999999999998,-155.576,pass
2010,12,28,389.52,0.09,14,19.535999999999998,-155.576,pass
2010,12,29,389.32,0.09,14,19.535999999999998,-155.576,pass
2010,12,30,390.33,0.25,14,19.535999999999998,-155.576,pass
2010,12,31,390.42,0.17,14,19.535999999999998,-155.576,pass
2011,1,1,390.48,0.06,13,19.535999999999998,-155.576,pass
2011,1,2,390.35,0.09,10,19.535999999999998,-155.576,pass
2011,1,3,390.2,0.13,13,19.535999999999998,-155.576,pass
2011,1,4,391.45,0.15,13,19.535999999999998,-155.576,pass
2011,1,5,391.2,0.25,15,19.535999999999998,-155.576,pass
2011,1,6,393.04,0.15,4,19.535999999999998,-155.576,pass
2011,1,7,393.14,0.12,11,19.535999999999998,-155.576,pass
2011,1,8,392.09,0.1,12,19.535999999999998,-155.576,pass
2011,1,9,391.02,0.07,14,19.535999999999998,-155.576,pass
2011,1,10,391.16,0.39,9,19.535999999999998,-155.576,pass
2011,1,11,390.97,0.24,12,19.535999999999998,-155.576,pass
2011,1,12,390.91,0.18,13,19.535999999999998,-155.576,pass
2011,1,13,390.59,0.19,14,19.535999999999998,-155.576,pass
2011,1,15,389.91,0.07,7,19.535999999999998,-155.576,pass
2011,1,16,390.27,0.33,14,19.535999999999998,-155.576,pass
2011,1,18,393.49,0.36,10,19.535999999999998,-155.576,pass
2011,1,19,392.76,0.3,7,19.535999999999998,-155.576,pass
2011,1,20,391.06,0.09,14,19.535999999999998,-155.576,pass
2011,1,21,390.97,0.06,14,19.535999999999998,-155.576,pass
2011,1,22,390.58,0.17,13,19.535999999999998,-155.576,pass
2011,1,23,390.9,0.08,14,19.535999999999998,-155.576,pass
2011,1,24,391.19,0.17,12,19.535999999999998,-155.576,pass
2011,1,25,391.02,0.12,5,19.535999999999998,-155.576,pass
2011,1,26,391.53,0.12,11,19.535999999999998,-155.576,pass
2011,1,27,391.04,0.13,12,19.535999999999998,-155.576,pass
2011,1,28,391.9,0.11,15,19.535999999999998,-155.576,pass
2011,1,29,392.02,0.16,15,19.535999999999998,-155.576,pass
2011,1,30,391.75,0.11,10,19.535999999999998,-155.576,pass
2011,1,31,391.63,0.17,6,19.535999999999998,-155.576,pass
2011,2,1,393.16,0.38,14,19.535999999999998,-155.576,pass
2011,2,2,392.49,0.07,14,19.535999999999998,-155.576,pass
2011,2,3,392.31,0.19,10,19.535999999999998,-155.576,pass
2011,2,4,391.56,0.13,10,19.535999999999998,-155.576,pass
2011,2,5,391.62,0.15,9,19.535999999999998,-155.576,pass
2011,2,6,391.26,0.15,13,19.535999999999998,-155.576,pass
2011,2,7,391.37,0.12,12,19.535999999999998,-155.576,pass
2011,2,8,391.88,0.08,13,19.535999999999998,-155.576,pass
2011,2,9,391.68,0.3,9,19.535999999999998,-155.576,pass
2011,2,10,391.18,0.1,5,19.535999999999998,-155.576,pass
2011,2,11,391.51,0.11,6,19.535999999999998,-155.576,pass
2011,2,12,391.18,0.08,14,19.535999999999998,-155.576,pass
2011,2,13,391.33,0.09,10,19.535999999999998,-155.576,pass
2011,2,14,391.41,0.17,11,19.535999999999998,-155.576,pass
2011,2,15,391.66,0.18,10,19.535999999999998,-155.576,pass
2011,2,16,391.92,0.06,14,19.535999999999998,-155.576,pass
2011,2,17,391.81,0.1,10,19.535999999999998,-155.576,pass
2011,2,18,391.85,0.06,9,19.535999999999998,-155.576,pass
2011,2,19,391.56,0.13,7,19.535999999999998,-155.576,pass
2011,2,20,391.86,0.15,13,19.535999999999998,-155.576,pass
2011,2,21,391.49,0.19,12,19.535999999999998,-155.576,pass
2011,2,22,391.75,0.12,9,19.535999999999998,-155.576,pass
2011,2,23,391.94,0.1,6,19.535999999999998,-155.576,pass
2011,2,24,392.28,0.2,15,19.535999999999998,-155.576,pass
2011,2,25,392.45,0.11,11,19.535999999999998,-155.576,pass
2011,2,26,392.6,0.13,13,19.535999999999998,-155.576,pass
2011,2,27,392.41,0.25,13,19.535999999999998,-155.576,pass
2011,2,28,392.64,0.03,5,19.535999999999998,-155.576,pass
2011,3,1,392.41,0.5,7,19.535999999999998,-155.576,pass
2011,3,2,392.36,0.23,14,19.535999999999998,-155.576,pass
2011,3,3,391.88,0.16,13,19.535999999999998,-155.576,pass
2011,3,4,391.17,0.09,14,19.535999999999998,-155.576,pass
2011,3,5,391.55,0.25,9,19.535999999999998,-155.576,pass
2011,3,6,391.47,0.12,14,19.535999999999998,-155.576,pass
2011,3,7,391.51,0.24,11,19.535999999999998,-155.576,pass
2011,3,8,391.34,0.23,10,19.535999999999998,-155.576,pass
2011,3,9,391.35,0.22,13,19.535999999999998,-155.576,pass
2011,3,10,391.47,0.07,13,19.535999999999998,-155.576,pass
2011,3,11,391.57,0.23,13,19.535999999999998,-155.576,pass
2011,3,12,394.47,0.13,10,19.535999999999998,-155.576,pass
2011,3,13,392.5,0.19,5,19.535999999999998,-155.576,pass
2011,3,14,392.18,0.1,14,19.535999999999998,-155.576,pass
2011,3,15,391.97,0.09,14,19.535999999999998,-155.576,pass
2011,3,16,392.75,0.32,10,19.535999999999998,-155.576,pass
2011,3,17,392.67,0.19,11,19.535999999999998,-155.576,pass
2011,3,18,392.47,0.16,14,19.535999999999998,-155.576,pass
2011,3,19,392.9,0.1,10,19.535999999999998,-155.576,pass
2011,3,20,392.13,0.11,15,19.535999999999998,-155.576,pass
2011,3,21,392.14,0.04,4,19.535999999999998,-155.576,pass
2011,3,22,392.12,0.23,10,19.535999999999998,-155.576,pass
2011,3,23,392.31,0.24,13,19.535999999999998,-155.576,pass
2011,3,24,392.84,0.31,13,19.535999999999998,-155.576,pass
2011,3,25,395.83,1.49,8,19.535999999999998,-155.576,pass
2011,3,27,395.24,0.15,10,19.535999999999998,-155.576,pass
2011,3,28,394.27,0.16,14,19.535999999999998,-155.576,pass
2011,3,29,394.45,0.27,9,19.535999999999998,-155.576,pass
2011,3,31,393.36,0.06,5,19.535999999999998,-155.576,pass
2011,4,1,393.43,0.26,14,19.535999999999998,-155.576,pass
2011,4,2,393.24,0.11,12,19.535999999999998,-155.576,pass
2011,4,3,393.26,0.09,14,19.535999999999998,-155.576,pass
2011,4,4,393.67,0.17,13,19.535999999999998,-155.576,pass
2011,4,5,393.24,0.07,3,19.535999999999998,-155.576,pass
2011,4,6,393.38,0.1,10,19.535999999999998,-155.576,pass
2011,4,7,393.55,0.09,11,19.535999999999998,-155.576,pass
2011,4,8,391.41,0.09,4,19.535999999999998,-155.576,pass
2011,4,9,392.5,0.23,4,19.535999999999998,-155.576,pass
2011,4,10,391.91,0.08,14,19.535999999999998,-155.576,pass
2011,4,11,392.08,0.11,13,19.535999999999998,-155.576,pass
2011,4,12,393.87,0.09,11,19.535999999999998,-155.576,pass
2011,4,13,392.76,0.17,11,19.535999999999998,-155.576,pass
2011,4,14,393.22,0.12,6,19.535999999999998,-155.576,pass
2011,4,15,393.54,0.47,10,19.535999999999998,-155.576,pass
2011,4,16,394.21,0.23,12,19.535999999999998,-155.576,pass
2011,4,17,394.23,0.11,7,19.535999999999998,-155.576,pass
2011,4,18,394.26,0.27,9,19.535999999999998,-155.576,pass
2011,4,19,393.48,0.11,10,19.535999999999998,-155.576,pass
2011,4,20,392.76,0.16,4,19.535999999999998,-155.576,pass
2011,4,22,393.89,0.15,15,19.535999999999998,-155.576,pass
2011,4,23,392.65,0.21,13,19.535999999999998,-155.576,pass
2011,4,24,393.62,0.06,8,19.535999999999998,-155.576,pass
2011,4,25,392.51,0.32,6,19.535999999999998,-155.576,pass
2011,4,27,392.61,0.59,4,19.535999999999998,-155.576,pass
2011,4,28,394.08,0.12,7,19.535999999999998,-155.576,pass
2011,4,29,393.77,0.13,9,19.535999999999998,-155.576,pass
2011,4,30,393.27,0.23,7,19.535999999999998,-155.576,pass
2011,5,1,393.51,0.19,14,19.535999999999998,-155.576,pass
2011,5,2,392.81,0.02,5,19.535999999999998,-155.576,pass
2011,5,3,392.95,0.17,5,19.535999999999998,-155.576,pass
2011,5,4,395.55,0.09,8,19.535999999999998,-155.576,pass
2011,5,5,394.67,0.13,7,19.535999999999998,-155.576,pass
2011,5,6,395.35,0.07,6,19.535999999999998,-155.576,pass
2011,5,8,392.44,0.1,11,19.535999999999998,-155.576,pass
2011,5,9,392.51,0.2,10,19.535999999999998,-155.576,pass
2011,5,10,392.64,0.17,7,19.535999999999998,-155.576,pass
2011,5,11,392.58,0.13,15,19.535999999999998,-155.576,pass
2011,5,12,392.58,0.13,15,19.535999999999998,-155.576,pass
2011,5,13,393.65,0.14,12,19.535999999999998,-155.576,pass
2011,5,14,393.81,0.16,15,19.535999999999998,-155.576,pass
2011,5,15,394.17,0.09,11,19.535999999999998,-155.576,pass
2011,5,16,394.92,0.07,6,19.535999999999998,-155.576,pass
2011,5,17,395.07,0.22,11,19.535999999999998,-155.576,pass
2011,5,18,394.77,0.1,10,19.535999999999998,-155.576,pass
2011,5,19,394.89,0.1,13,19.535999999999998,-155.576,pass
2011,5,20,395.06,0.18,14,19.535999999999998,-155.576,pass
2011,5,21,395.49,0.26,11,19.535999999999998,-155.576,pass
2011,5,22,395.06,0.25,4,19.535999999999998,-155.576,pass
2011,5,23,395.17,0.12,13,19.535999999999998,-155.576,pass
2011,5,24,395.3,0.16,10,19.535999999999998,-155.576,pass
2011,5,25,394.87,0.17,10,19.535999999999998,-155.576,pass
2011,5,26,395.17,0.14,6,19.535999999999998,-155.576,pass
2011,5,27,394.97,0.08,7,19.535999999999998,-155.576,pass
2011,5,28,393.39,0.14,5,19.535999999999998,-155.576,pass
2011,5,29,394.1,0.05,13,19.535999999999998,-155.576,pass
2011,5,30,394.08,0.08,14,19.535999999999998,-155.576,pass
2011,5,31,394.16,0.14,10,19.535999999999998,-155.576,pass
2011,6,1,393.82,0.12,13,19.535999999999998,-155.576,pass
2011,6,2,394.36,0.05,13,19.535999999999998,-155.576,pass
2011,6,3,394.35,0.1,13,19.535999999999998,-155.576,pass
2011,6,4,394.47,0.39,8,19.535999999999998,-155.576,pass
2011,6,7,394.02,0.11,15,19.535999999999998,-155.576,pass
2011,6,8,393.47,0.18,11,19.535999999999998,-155.576,pass
2011,6,9,393.25,0.17,15,19.535999999999998,-155.576,pass
2011,6,10,393.38,0.09,15,19.535999999999998,-155.576,pass
2011,6,11,393.34,0.11,15,19.535999999999998,-155.576,pass
2011,6,12,393.44,0.14,12,19.535999999999998,-155.576,pass
2011,6,13,393.58,0.15,11,19.535999999999998,-155.576,pass
2011,6,14,393.55,0.13,9,19.535999999999998,-155.576,pass
2011,6,15,393.3,0.2,12,19.535999999999998,-155.576,pass
2011,6,16,393.89,0.23,12,19.535999999999998,-155.576,pass
2011,6,17,394.36,0.07,14,19.535999999999998,-155.576,pass
2011,6,18,394.43,0.18,14,19.535999999999998,-155.576,pass
2011,6,19,393.94,0.11,14,19.535999999999998,-155.576,pass
2011,6,20,393.75,0.09,9,19.535999999999998,-155.576,pass
2011,6,21,393.81,0.03,4,19.535999999999998,-155.576,pass
2011,6,22,393.52,0.19,11,19.535999999999998,-155.576,pass
2011,6,23,392.92,0.1,13,19.535999999999998,-155.576,pass
2011,6,24,392.83,0.12,13,19.535999999999998,-155.576,pass
2011,6,25,394.0,0.18,14,19.535999999999998,-155.576,pass
2011,6,26,393.85,0.09,14,19.535999999999998,-155.576,pass
2011,6,27,393.76,0.09,12,19.535999999999998,-155.576,pass
2011,6,28,393.81,0.12,5,19.535999999999998,-155.576,pass
2011,6,29,393.06,0.16,11,19.535999999999998,-155.576,pass
2011,6,30,393.43,0.15,12,19.535999999999998,-155.576,pass
2011,7,1,393.0,0.11,15,19.535999999999998,-155.576,pass
2011,7,2,393.21,0.09,13,19.535999999999998,-155.576,pass
2011,7,3,393.4,0.07,15,19.535999999999998,-155.576,pass
2011,7,4,393.54,0.07,15,19.535999999999998,-155.576,pass
2011,7,5,393.14,0.17,15,19.535999999999998,-155.576,pass
2011,7,6,393.7,0.18,13,19.535999999999998,-155.576,pass
2011,7,7,393.87,0.22,9,19.535999999999998,-155.576,pass
2011,7,8,393.42,0.26,12,19.535999999999998,-155.576,pass
2011,7,9,393.44,0.1,11,19.535999999999998,-155.576,pass
2011,7,10,393.56,0.14,14,19.535999999999998,-155.576,pass
2011,7,11,392.31,0.07,5,19.535999999999998,-155.576,pass
2011,7,15,393.79,0.54,9,19.535999999999998,-155.576,pass
2011,7,16,393.48,0.12,14,19.535999999999998,-155.576,pass
2011,7,18,391.85,0.15,11,19.535999999999998,-155.576,pass
2011,7,19,391.78,0.28,7,19.535999999999998,-155.576,pass
2011,7,20,391.92,0.14,8,19.535999999999998,-155.576,pass
2011,7,21,390.79,0.26,15,19.535999999999998,-155.576,pass
2011,7,22,390.47,0.2,10,19.535999999999998,-155.576,pass
2011,7,23,391.08,0.21,9,19.535999999999998,-155.576,pass
2011,7,24,391.65,0.12,5,19.535999999999998,-155.576,pass
2011,7,26,392.27,0.12,10,19.535999999999998,-155.576,pass
2011,7,27,391.55,0.09,11,19.535999999999998,-155.576,pass
2011,7,28,392.14,0.11,15,19.535999999999998,-155.576,pass
2011,7,29,392.22,0.33,6,19.535999999999998,-155.576,pass
2011,7,30,392.05,0.33,12,19.535999999999998,-155.576,pass
2011,7,31,391.82,0.08,10,19.535999999999998,-155.576,pass
2011,8,1,391.61,0.11,12,19.535999999999998,-155.576,pass
2011,8,2,391.34,0.16,12,19.535999999999998,-155.576,pass
2011,8,3,390.44,0.35,5,19.535999999999998,-155.576,pass
2011,8,4,391.18,0.11,4,19.535999999999998,-155.576,pass
2011,8,5,390.76,0.14,7,19.535999999999998,-155.576,pass
2011,8,6,391.2,0.21,6,19.535999999999998,-155.576,pass
2011,8,7,390.47,0.17,6,19.535999999999998,-155.576,pass
2011,8,8,390.93,0.15,10,19.535999999999998,-155.576,pass
2011,8,9,390.43,0.38,8,19.535999999999998,-155.576,pass
2011,8,10,390.66,0.08,11,19.535999999999998,-155.576,pass
2011,8,11,390.49,0.11,8,19.535999999999998,-155.576,pass
2011,8,14,389.97,0.09,5,19.535999999999998,-155.576,pass
2011,8,15,389.87,0.3,11,19.535999999999998,-155.576,pass
2011,8,16,390.77,0.2,12,19.535999999999998,-155.576,pass
2011,8,17,390.65,0.1,14,19.535999999999998,-155.576,pass
2011,8,18,389.14,0.23,13,19.535999999999998,-155.576,pass
2011,8,19,390.39,0.13,5,19.535999999999998,-155.576,pass
2011,8,20,390.17,0.26,12,19.535999999999998,-155.576,pass
2011,8,21,389.94,0.06,9,19.535999999999998,-155.576,pass
2011,8,22,389.77,0.27,11,19.535999999999998,-155.576,pass
2011,8,23,389.56,0.19,15,19.535999999999998,-155.576,pass
2011,8,24,389.61,0.15,12,19.535999999999998,-155.576,pass
2011,8,25,389.25,0.09,12,19.535999999999998,-155.576,pass
2011,8,26,389.28,0.18,13,19.535999999999998,-155.576,pass
2011,8,27,388.35,0.63,11,19.535999999999998,-155.576,pass
2011,8,28,389.33,0.18,10,19.535999999999998,-155.576,pass
2011,8,31,389.49,0.12,7,19.535999999999998,-155.576,pass
2011,9,1,389.66,0.03,7,19.535999999999998,-155.576,pass
