,CountyIds,COUNTY_x,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,Duration,ArchiveYear,PercentContained,MajorIncident,time,value,value_std_dev,nvalue,qcflag,time/place,ELEVATION,AWND,CLDD,DP01,DP10,DSND,DT00,DT32,DX32,DX70,EMNT,EMSN,EMXP,EMXT,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN,COUNTY_y
457,55,tuolumne,38.349000000000004,-119.929,Stanislaus National Forest,Donnell Fire,36450.0,2018-08-01 17:48:00+00:00,2019-01-04 09:26:00+00:00,155.0,2018,100.0,False,2018-08-01,407.53,0.08,15,pass,2018-08-01tuolumne,275.125,1094.1125,,0.3333333333333333,0.0,0.0,0.0,1.125,0.0,29.5,15.625,48.375,0.0,0.008333333333333333,95.625,37.0,0.013333333333333334,0.0,72.78750000000001,88.4625,57.1
458,31,placer,38.824259999999995,-121.451307,CAL FIRE Nevada-Yuba-Placer Unit,Sunset Fire,700.0,2018-08-01 13:11:00+00:00,2019-01-04 09:28:00+00:00,155.0,2018,100.0,False,2018-08-01,407.53,0.08,15,pass,2018-08-01placer,149.25,1075.6833333333332,4.7,0.1,0.1,0.0,0.0,0.25,0.0,28.833333333333332,6.083333333333333,44.916666666666664,0.0,0.016999999999999998,90.5,50.333333333333336,0.016999999999999998,0.0,68.19166666666668,81.95833333333333,54.41666666666666
459,23,mendocino,38.8802,-123.0496,CAL FIRE Mendocino Unit,Western Fire,106.0,2018-08-01 15:53:00+00:00,2019-01-04 09:26:00+00:00,155.0,2018,100.0,False,2018-08-01,407.53,0.08,15,pass,2018-08-01mendocino,185.55555555555554,365.43333333333334,3.8,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,26.77777777777778,13.88888888888889,48.0,0.0,0.009166666666666667,94.77777777777777,30.555555555555557,0.01916666666666667,0.0,70.05555555555556,86.26666666666668,53.833333333333336
460,9,el dorado,38.645,-120.87416699999999,CAL FIRE Amador - El Dorado Unit,Bumper Fire,67.0,2018-08-01 13:57:00+00:00,2019-01-04 09:28:00+00:00,155.0,2018,100.0,True,2018-08-01,407.53,0.08,15,pass,2018-08-01el dorado,210.0,1119.4,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,46.0,0.0,0.0,98.0,3.0,0.0,0.0,71.7,90.0,53.4
461,9,el dorado,38.82128,-121.03918,CAL FIRE Amador - El Dorado Unit,Omega Fire,66.0,2018-08-01 14:40:00+00:00,2019-01-04 09:27:00+00:00,155.0,2018,100.0,True,2018-08-01,407.53,0.08,15,pass,2018-08-01el dorado,210.0,1119.4,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,46.0,0.0,0.0,98.0,3.0,0.0,0.0,71.7,90.0,53.4
462,30,orange,33.698879999999996,-117.52055,Cleveland National Forest,Holy Fire,23136.0,2018-08-06 13:20:00+00:00,2019-01-04 09:23:00+00:00,150.0,2018,100.0,False,2018-08-01,406.8,0.16,13,pass,2018-08-01orange,385.5,175.01904761904763,4.6,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,31.0,9.5,61.5,0.0,0.0011111111111111111,96.375,0.0,0.0010526315789473684,0.0,77.43750000000001,86.76249999999999,68.1
463,16,kings,35.97896,-119.98329,Kings County Fire Department,Five Fire,2995.0,2018-08-06 17:29:00+00:00,2019-01-04 09:23:00+00:00,150.0,2018,100.0,False,2018-08-01,406.8,0.16,13,pass,2018-08-01kings,496.6,90.66666666666669,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.2,56.4,0.0,0.0,104.6,0.0,0.0,0.0,81.03999999999999,97.60000000000001,64.42
464,27,monterey,35.84777800000001,-120.343056,CAL FIRE San Benito-Monterey Unit,Turkey Fire,2225.0,2018-08-06 12:59:00+00:00,2019-01-04 09:23:00+00:00,150.0,2018,100.0,False,2018-08-01,406.8,0.16,13,pass,2018-08-01monterey,136.53846153846155,191.16666666666663,6.8,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,24.615384615384617,9.923076923076923,47.07692307692308,0.0,0.004666666666666667,94.3076923076923,41.92307692307692,0.006666666666666666,0.0,68.04615384615384,82.42307692307692,53.66923076923077
465,27,monterey,36.00912,-120.82226000000001,CAL FIRE San Benito-Monterey Unit,Gulch Fire,650.0,2018-08-11 14:12:00+00:00,2019-01-04 09:20:00+00:00,145.0,2018,100.0,False,2018-08-01,407.14,0.32,11,pass,2018-08-01monterey,136.53846153846155,191.16666666666663,6.8,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,24.615384615384617,9.923076923076923,47.07692307692308,0.0,0.004666666666666667,94.3076923076923,41.92307692307692,0.006666666666666666,0.0,68.04615384615384,82.42307692307692,53.66923076923077
466,5,calaveras,38.061298,-120.872244,CAL FIRE Tuolumne-Calaveras Unit,South Fire,290.0,2018-08-06 16:26:00+00:00,2019-01-04 09:23:00+00:00,150.0,2018,100.0,False,2018-08-01,406.8,0.16,13,pass,2018-08-01calaveras,109.0,825.8000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,47.0,0.0,0.0,87.0,28.0,0.0,0.0,67.6,79.9,55.3
467,5,calaveras,38.08424,-120.46078,CAL FIRE Tuolumne-Calaveras Unit,Parrots Fire,136.0,2018-08-05 04:19:00+00:00,2019-01-04 09:24:00+00:00,152.0,2018,100.0,False,2018-08-01,407.49,0.09,14,pass,2018-08-01calaveras,109.0,825.8000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,47.0,0.0,0.0,87.0,28.0,0.0,0.0,67.6,79.9,55.3
468,33,riverside,33.759722,-117.460278,CAL FIRE/Riverside County Fire Department,Terra Fire,35.0,2018-08-06 14:19:00+00:00,2019-01-04 09:23:00+00:00,150.0,2018,100.0,False,2018-08-01,406.8,0.16,13,pass,2018-08-01riverside,552.85,553.3363636363639,6.3999999999999995,0.4375,0.34375,0.0,0.0,0.0,0.0,30.95,23.3,60.1,0.0,0.11375000000000002,105.55,4.1,0.12212121212121213,0.0,82.71,96.10499999999999,69.31
469,33,riverside,33.627006,-117.17173100000001,CAL FIRE/Riverside County Fire Department,Keller Fire,10.0,2018-08-19 15:55:00+00:00,2019-01-04 09:16:00+00:00,137.0,2018,100.0,False,2018-08-01,407.01,0.07,13,pass,2018-08-01riverside,552.85,553.3363636363639,6.3999999999999995,0.4375,0.34375,0.0,0.0,0.0,0.0,30.95,23.3,60.1,0.0,0.11375000000000002,105.55,4.1,0.12212121212121213,0.0,82.71,96.10499999999999,69.31
470,33,riverside,33.640051,-117.08535400000001,CAL FIRE / Riverside County Fire,Winchester Fire,36.0,2018-08-27 10:49:00+00:00,2019-01-04 09:13:00+00:00,129.0,2018,100.0,False,2018-08-01,406.53,0.07,7,pass,2018-08-01riverside,552.85,553.3363636363639,6.3999999999999995,0.4375,0.34375,0.0,0.0,0.0,0.0,30.95,23.3,60.1,0.0,0.11375000000000002,105.55,4.1,0.12212121212121213,0.0,82.71,96.10499999999999,69.31
471,33,riverside,33.97902,-117.20533999999999,CAL FIRE / Riverside County Fire,Country Fire,32.0,2018-08-25 11:58:00+00:00,2019-01-04 09:15:00+00:00,131.0,2018,100.0,False,2018-08-01,406.76,0.17,13,pass,2018-08-01riverside,552.85,553.3363636363639,6.3999999999999995,0.4375,0.34375,0.0,0.0,0.0,0.0,30.95,23.3,60.1,0.0,0.11375000000000002,105.55,4.1,0.12212121212121213,0.0,82.71,96.10499999999999,69.31
472,33,riverside,33.946896,-117.066643,CAL FIRE / Riverside County Fire,Land Fire,23.0,2018-08-22 13:45:00+00:00,2019-01-04 09:15:00+00:00,134.0,2018,100.0,False,2018-08-01,406.85,0.27,11,pass,2018-08-01riverside,552.85,553.3363636363639,6.3999999999999995,0.4375,0.34375,0.0,0.0,0.0,0.0,30.95,23.3,60.1,0.0,0.11375000000000002,105.55,4.1,0.12212121212121213,0.0,82.71,96.10499999999999,69.31
473,17,lake,39.0674,-122.59848000000001,CAL FIRE Sonoma-Lake-Napa Unit,Pawnee Fire,15185.0,2018-06-23 17:21:00+00:00,2019-01-04 10:01:00+00:00,194.0,2018,100.0,True,2018-06-01,410.76,0.24,14,pass,2018-06-01lake,161.14285714285714,829.811111111111,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2857142857142857,0.0,25.571428571428573,7.714285714285714,39.57142857142857,0.0,0.13333333333333333,94.42857142857143,72.28571428571429,0.16666666666666666,0.0,67.94285714285715,81.64285714285714,54.25714285714285
474,17,lake,38.886518,-122.476381,CAL FIRE Sonoma-Lake-Napa Unit,Creek Fire,32.0,2018-06-16 14:04:00+00:00,2019-01-04 10:05:00+00:00,201.0,2018,100.0,False,2018-06-01,410.85,0.12,11,pass,2018-06-01lake,161.14285714285714,829.811111111111,,0.6666666666666666,0.6666666666666666,0.0,0.0,0.2857142857142857,0.0,25.571428571428573,7.714285714285714,39.57142857142857,0.0,0.13333333333333333,94.42857142857143,72.28571428571429,0.16666666666666666,0.0,67.94285714285715,81.64285714285714,54.25714285714285
475,52,tehama,40.35068,-121.77866999999999,CAL FIRE Tehama-Glenn Unit,Lane Fire,3716.0,2018-06-23 11:38:00+00:00,2019-01-04 10:02:00+00:00,194.0,2018,100.0,True,2018-06-01,410.76,0.24,14,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
476,52,tehama,40.18395,-122.27573999999998,CAL FIRE Tehama-Glenn Unit,Stoll Fire,268.0,2018-06-23 12:52:00+00:00,2019-01-04 10:02:00+00:00,194.0,2018,100.0,True,2018-06-01,410.76,0.24,14,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
477,52,tehama,40.12791,-122.19792,Tehama County Fire Department,Sierra Fire,170.0,2018-06-23 13:15:00+00:00,2019-01-04 10:02:00+00:00,194.0,2018,100.0,False,2018-06-01,410.76,0.24,14,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
478,52,tehama,39.94355,-122.3571,CAL FIRE Tehama-Glenn Unit,Apple Fire,2956.0,2018-06-09 14:10:00+00:00,2019-01-04 10:10:00+00:00,208.0,2018,100.0,True,2018-06-01,411.22,0.46,15,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
479,52,tehama,40.201826000000004,-122.29388,CAL FIRE Tehama-Glenn Unit,Plymire Fire,23.0,2018-06-01 16:07:00+00:00,2019-01-04 10:19:00+00:00,216.0,2018,100.0,False,2018-06-01,411.68,0.12,14,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
480,52,tehama,40.394073,-122.135924,CAL FIRE Tehama-Glenn Unit,Spring Fire,70.0,2018-06-13 21:06:00+00:00,2019-01-04 10:07:00+00:00,204.0,2018,100.0,False,2018-06-01,410.8,0.22,13,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
481,52,tehama,39.80827,-122.3307,CAL Fire Tehama Glenn Unit,Black Fire,10.0,2018-06-03 08:55:00+00:00,2019-01-04 10:18:00+00:00,215.0,2018,100.0,False,2018-06-01,410.61,0.11,14,pass,2018-06-01tehama,261.14285714285717,439.06000000000006,8.1,1.2,0.9,0.0,0.0,0.42857142857142855,0.0,28.0,11.571428571428571,43.42857142857143,0.0,0.18000000000000005,99.71428571428571,46.857142857142854,0.20500000000000007,0.0,72.07142857142857,86.01428571428572,58.128571428571426
482,45,shasta,40.529090000000004,-122.17456999999999,CAL FIRE Shasta-Trinity Unit,Bascom Fire,328.0,2018-06-23 12:54:00+00:00,2019-01-04 10:02:00+00:00,194.0,2018,100.0,False,2018-06-01,410.76,0.24,14,pass,2018-06-01shasta,268.8333333333333,596.2851851851852,6.7,0.631578947368421,0.3157894736842105,0.0,0.0,0.25,0.0,28.416666666666668,13.833333333333334,44.0,0.0,0.08578947368421054,100.5,33.083333333333336,0.08684210526315791,0.0,72.88333333333334,87.64166666666665,58.13333333333333
483,45,shasta,40.50318,-122.42308,Unified Command: CAL FIRE and City of Redding Fire Department,Creek Fire,1678.0,2018-06-24 12:29:00+00:00,2019-01-04 10:01:00+00:00,193.0,2018,100.0,True,2018-06-01,410.97,0.14,12,pass,2018-06-01shasta,268.8333333333333,596.2851851851852,6.7,0.631578947368421,0.3157894736842105,0.0,0.0,0.25,0.0,28.416666666666668,13.833333333333334,44.0,0.0,0.08578947368421054,100.5,33.083333333333336,0.08684210526315791,0.0,72.88333333333334,87.64166666666665,58.13333333333333
484,19,los angeles,34.53765,-118.75495,Los Padres National Forest,Canyon Fire,62.0,2018-06-23 19:39:00+00:00,2019-01-04 10:01:00+00:00,194.0,2018,100.0,False,2018-06-01,410.76,0.24,14,pass,2018-06-01los angeles,192.85,491.0223880597015,7.854545454545455,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,27.853658536585368,7.048780487804878,50.175,0.0,0.000851063829787234,93.1219512195122,15.975,0.000851063829787234,0.0,70.89499999999997,82.24146341463415,59.3625
485,19,los angeles,37.97638,-122.5275,Los Angeles County,South Fire,175.0,2018-06-09 14:45:00+00:00,2019-01-04 10:08:00+00:00,208.0,2018,100.0,False,2018-06-01,411.22,0.46,15,pass,2018-06-01los angeles,192.85,491.0223880597015,7.854545454545455,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,27.853658536585368,7.048780487804878,50.175,0.0,0.000851063829787234,93.1219512195122,15.975,0.000851063829787234,0.0,70.89499999999997,82.24146341463415,59.3625
486,19,los angeles,34.5486,-118.31138,Unified Command: US Forest Service and Los Angeles County FD,Stone Fire,1352.0,2018-06-04 12:40:00+00:00,2019-01-04 10:15:00+00:00,213.0,2018,100.0,False,2018-06-01,410.46,0.12,14,pass,2018-06-01los angeles,192.85,491.0223880597015,7.854545454545455,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,27.853658536585368,7.048780487804878,50.175,0.0,0.000851063829787234,93.1219512195122,15.975,0.000851063829787234,0.0,70.89499999999997,82.24146341463415,59.3625
487,19,los angeles,34.110516,-118.42788600000002,Los Angeles City Fire Department,Portola Fire ,20.0,2018-06-12 14:56:00+00:00,2019-01-04 10:07:00+00:00,205.0,2018,100.0,False,2018-06-01,411.82,0.08,15,pass,2018-06-01los angeles,192.85,491.0223880597015,7.854545454545455,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,27.853658536585368,7.048780487804878,50.175,0.0,0.000851063829787234,93.1219512195122,15.975,0.000851063829787234,0.0,70.89499999999997,82.24146341463415,59.3625
488,7,contra costa,37.89612,-121.85847,Unified Command: CAL FIRE Santa Clara Unit & East Contra Costa Fire,Marsh Fire,247.0,2018-07-25 14:41:00+00:00,2019-01-04 09:34:00+00:00,162.0,2018,100.0,True,2018-07-01,408.29,0.19,11,pass,2018-07-01contra costa,315.75,213.93888888888887,9.4,0.0,0.0,,0.0,0.0,0.0,30.375,14.625,50.875,0.0,0.0,96.25,6.5,0.0,0.0,74.975,88.05000000000001,61.9
489,7,contra costa,37.79718,-121.85311000000002,CAL FIRE Santa Clara Unit,Bruce Fire,56.0,2018-07-08 16:45:00+00:00,2019-01-04 09:53:00+00:00,179.0,2018,100.0,False,2018-07-01,409.53,0.29,13,pass,2018-07-01contra costa,315.75,213.93888888888887,9.4,0.0,0.0,,0.0,0.0,0.0,30.375,14.625,50.875,0.0,0.0,96.25,6.5,0.0,0.0,74.975,88.05000000000001,61.9
490,7,contra costa,37.86339,-122.12351000000001,Moraga-Olinda Fire District ,Buckingham Fire,45.0,2018-07-02 14:25:00+00:00,2019-01-04 09:57:00+00:00,185.0,2018,100.0,False,2018-07-01,409.2,0.14,11,pass,2018-07-01contra costa,315.75,213.93888888888887,9.4,0.0,0.0,,0.0,0.0,0.0,30.375,14.625,50.875,0.0,0.0,96.25,6.5,0.0,0.0,74.975,88.05000000000001,61.9
491,35,san benito,36.796,-121.40603999999999,CAL FIRE San Benito-Monterey Unit,Hidden Fire,39.0,2018-07-25 14:11:00+00:00,2019-01-04 09:35:00+00:00,162.0,2018,100.0,False,2018-07-01,408.29,0.19,11,pass,2018-07-01san benito,337.5,382.0083333333334,,0.0,0.0,,0.0,0.0,0.0,29.833333333333332,16.0,50.5,0.0,0.0,100.5,3.1666666666666665,0.0,0.0,76.15,91.11666666666667,61.15
492,35,san benito,36.59036,-120.82355,CAL FIRE San Benito-Monterey,Idria Fire,116.0,2018-07-12 12:57:00+00:00,2019-01-04 09:49:00+00:00,175.0,2018,100.0,False,2018-07-01,409.17,0.35,14,pass,2018-07-01san benito,337.5,382.0083333333334,,0.0,0.0,,0.0,0.0,0.0,29.833333333333332,16.0,50.5,0.0,0.0,100.5,3.1666666666666665,0.0,0.0,76.15,91.11666666666667,61.15
493,35,san benito,36.65351,-121.0454,CAL FIRE San Benito-Monterey,Panoche Fire,278.0,2018-07-11 16:40:00+00:00,2019-01-04 09:49:00+00:00,176.0,2018,100.0,False,2018-07-01,409.36,0.2,9,pass,2018-07-01san benito,337.5,382.0083333333334,,0.0,0.0,,0.0,0.0,0.0,29.833333333333332,16.0,50.5,0.0,0.0,100.5,3.1666666666666665,0.0,0.0,76.15,91.11666666666667,61.15
494,1,alameda,37.711729999999996,-121.55604,CAL FIRE Santa Clara Unit,Patterson Fire,34.0,2018-07-25 16:05:00+00:00,2019-01-04 09:34:00+00:00,162.0,2018,100.0,False,2018-07-01,408.29,0.19,11,pass,2018-07-01alameda,157.23076923076923,172.72000000000003,8.9,0.0,0.0,0.0,0.0,0.0,0.0,28.384615384615383,6.153846153846154,53.15384615384615,0.0,0.0,89.92307692307692,20.76923076923077,0.0,0.0,69.4076923076923,80.76153846153846,58.03076923076923
495,1,alameda,37.75646,-121.60646000000001,CAL FIRE Santa Clara Unit,Grant Fire,640.0,2018-07-08 17:38:00+00:00,2019-01-04 09:53:00+00:00,179.0,2018,100.0,True,2018-07-01,409.53,0.29,13,pass,2018-07-01alameda,157.23076923076923,172.72000000000003,8.9,0.0,0.0,0.0,0.0,0.0,0.0,28.384615384615383,6.153846153846154,53.15384615384615,0.0,0.0,89.92307692307692,20.76923076923077,0.0,0.0,69.4076923076923,80.76153846153846,58.03076923076923
496,43,santa clara,37.07793,-121.600023,CAL FIRE Santa Clara Unit,Church Fire,20.0,2018-07-25 16:14:00+00:00,2019-01-04 09:33:00+00:00,162.0,2018,100.0,False,2018-07-01,408.29,0.19,11,pass,2018-07-01santa clara,298.8333333333333,241.23500000000004,7.6,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,30.333333333333332,5.333333333333333,51.5,0.0,0.001764705882352941,93.33333333333333,6.166666666666667,0.001764705882352941,0.0,74.43333333333332,84.93333333333332,63.95000000000001
497,43,santa clara,37.06367,-121.53586000000001,CAL FIRE Santa Clara Unit,Bridle Fire,116.0,2018-07-06 10:40:00+00:00,2019-01-04 09:54:00+00:00,181.0,2018,100.0,False,2018-07-01,409.48,0.12,6,pass,2018-07-01santa clara,298.8333333333333,241.23500000000004,7.6,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,30.333333333333332,5.333333333333333,51.5,0.0,0.001764705882352941,93.33333333333333,6.166666666666667,0.001764705882352941,0.0,74.43333333333332,84.93333333333332,63.95000000000001
498,43,santa clara,37.449425,-121.88807,Unified Command: CAL FIRE Santa Clara Unit and Milpitas Fire Department,Country Fire,320.0,2018-07-22 13:06:00+00:00,2019-01-04 09:37:00+00:00,165.0,2018,100.0,True,2018-07-01,408.34,0.07,12,pass,2018-07-01santa clara,298.8333333333333,241.23500000000004,7.6,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,30.333333333333332,5.333333333333333,51.5,0.0,0.001764705882352941,93.33333333333333,6.166666666666667,0.001764705882352941,0.0,74.43333333333332,84.93333333333332,63.95000000000001
499,39,san joaquin,38.052054999999996,-120.94548200000001,CAL FIRE Tuolumne-Calaveras Unit,Waverly Fire,12300.0,2018-06-29 15:11:00+00:00,2019-01-04 09:58:00+00:00,188.0,2018,100.0,False,2018-06-01,411.57,0.29,14,pass,2018-06-01san joaquin,310.0,19.3,9.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,47.0,0.0,0.0,105.0,0.0,0.0,0.0,75.3,94.4,56.2
500,39,san joaquin,38.24033,-121.09199,CAL FIRE Amador - El Dorado Unit,Liberty Fire,62.0,2018-06-11 12:16:00+00:00,2019-01-04 10:08:00+00:00,206.0,2018,100.0,False,2018-06-01,411.03,0.08,15,pass,2018-06-01san joaquin,310.0,19.3,9.4,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,47.0,0.0,0.0,105.0,0.0,0.0,0.0,75.3,94.4,56.2
501,7,contra costa,37.94714000000001,-121.9921,Unified Command: CAL FIRE and Contra Costa County Fire Department,Valley Fire,268.0,2018-06-29 16:06:00+00:00,2019-01-04 09:58:00+00:00,188.0,2018,100.0,False,2018-06-01,411.57,0.29,14,pass,2018-06-01contra costa,140.55555555555554,195.485,10.5,0.0,0.0,,0.0,0.0,0.0,25.666666666666668,5.888888888888889,47.22222222222222,0.0,0.0,97.55555555555556,46.888888888888886,0.0,0.0,68.11111111111111,80.86666666666666,55.344444444444456
502,7,contra costa,37.99113,-121.86473000000001,CAL FIRE Santa Clara Unit,Glen Fire,23.0,2018-06-02 12:42:00+00:00,2019-01-04 10:19:00+00:00,215.0,2018,100.0,False,2018-06-01,410.8,0.29,8,pass,2018-06-01contra costa,140.55555555555554,195.485,10.5,0.0,0.0,,0.0,0.0,0.0,25.666666666666668,5.888888888888889,47.22222222222222,0.0,0.0,97.55555555555556,46.888888888888886,0.0,0.0,68.11111111111111,80.86666666666666,55.344444444444456
503,7,contra costa,37.779209,-121.908976,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,Iron Fire,40.0,2018-06-19 15:19:00+00:00,2019-01-04 10:04:00+00:00,198.0,2018,100.0,False,2018-06-01,409.32,0.08,14,pass,2018-06-01contra costa,140.55555555555554,195.485,10.5,0.0,0.0,,0.0,0.0,0.0,25.666666666666668,5.888888888888889,47.22222222222222,0.0,0.0,97.55555555555556,46.888888888888886,0.0,0.0,68.11111111111111,80.86666666666666,55.344444444444456
504,7,contra costa,38.015322999999995,-121.998967,CAL FIRE Santa Clara Unit,Willow Fire,25.0,2018-06-16 15:10:00+00:00,2019-01-04 10:05:00+00:00,201.0,2018,100.0,False,2018-06-01,410.85,0.12,11,pass,2018-06-01contra costa,140.55555555555554,195.485,10.5,0.0,0.0,,0.0,0.0,0.0,25.666666666666668,5.888888888888889,47.22222222222222,0.0,0.0,97.55555555555556,46.888888888888886,0.0,0.0,68.11111111111111,80.86666666666666,55.344444444444456
505,15,kern,35.1234,-118.72905,CAL FIRE Kern County Fire,Sheep Fire,95.0,2018-06-29 17:53:00+00:00,2019-01-04 09:57:00+00:00,188.0,2018,100.0,False,2018-06-01,411.57,0.29,14,pass,2018-06-01kern,334.57142857142856,725.175,8.05,0.0,0.0,0.0,0.0,0.0,0.0,28.928571428571427,17.571428571428573,48.214285714285715,0.0,0.0,101.35714285714286,10.571428571428571,0.0,0.0,76.03571428571426,91.18571428571428,60.89285714285715
506,43,santa clara,37.660740000000004,-121.67143999999999,CAL FIRE Santa Clara Unit,Tesla Fire,70.0,2018-06-29 20:59:00+00:00,2019-01-04 09:57:00+00:00,188.0,2018,100.0,False,2018-06-01,411.57,0.29,14,pass,2018-06-01santa clara,108.28571428571429,240.445,7.95,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,25.714285714285715,3.5714285714285716,43.857142857142854,0.0,0.005294117647058823,94.85714285714286,62.142857142857146,0.006470588235294118,0.0,66.54285714285714,78.42857142857143,54.642857142857146
507,34,sacramento,38.595865,-121.17693,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,Grant Fire,30.0,2018-06-29 15:46:00+00:00,2019-01-04 09:58:00+00:00,188.0,2018,100.0,False,2018-06-01,411.57,0.29,14,pass,2018-06-01sacramento,261.3333333333333,37.1,8.05,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,49.666666666666664,0.0,0.0,102.33333333333333,0.0,0.0,0.0,73.7,90.43333333333334,57.0
508,4,butte,39.6139,-121.954098,CAL FIRE Butte Unit/Butte County Fire Department,Llano Fire,10.0,2018-06-29 11:44:00+00:00,2019-01-04 09:58:00+00:00,188.0,2018,100.0,False,2018-06-01,411.57,0.29,14,pass,2018-06-01butte,279.42857142857144,357.9235294117648,6.5,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,13.857142857142858,46.285714285714285,0.0,0.0,100.57142857142857,14.428571428571429,0.0,0.0,73.84285714285714,88.31428571428572,59.32857142857143
509,4,butte,39.60270300000001,-121.617698,CAL FIRE Butte Unit,70 Fire,20.0,2018-06-14 15:18:00+00:00,2019-01-04 10:07:00+00:00,203.0,2018,100.0,False,2018-06-01,411.09,0.09,11,pass,2018-06-01butte,279.42857142857144,357.9235294117648,6.5,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,13.857142857142858,46.285714285714285,0.0,0.0,100.57142857142857,14.428571428571429,0.0,0.0,73.84285714285714,88.31428571428572,59.32857142857143
510,4,butte,39.59872,-121.78208000000001,CAL FIRE Butte Unit - Butte County Fire Department,Shippee Fire,347.0,2018-06-26 12:56:00+00:00,2019-01-04 09:59:00+00:00,191.0,2018,100.0,False,2018-06-01,410.39,0.15,11,pass,2018-06-01butte,279.42857142857144,357.9235294117648,6.5,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,13.857142857142858,46.285714285714285,0.0,0.0,100.57142857142857,14.428571428571429,0.0,0.0,73.84285714285714,88.31428571428572,59.32857142857143
511,4,butte,39.549167,-121.521111,CAL FIRE Butte Unit/Butte County Fire Department,Oregon Fire,40.0,2018-06-16 11:47:00+00:00,2019-01-04 10:05:00+00:00,201.0,2018,100.0,False,2018-06-01,410.85,0.12,11,pass,2018-06-01butte,279.42857142857144,357.9235294117648,6.5,0.0,0.0,0.0,0.0,0.0,0.0,29.428571428571427,13.857142857142858,46.285714285714285,0.0,0.0,100.57142857142857,14.428571428571429,0.0,0.0,73.84285714285714,88.31428571428572,59.32857142857143
