,CountyIds,Counties,Latitude,Longitude,AdminUnit,Name,AcresBurned,Started,Extinguished,ArchiveYear,PercentContained,MajorIncident,time,value,value_std_dev,nvalue,qcflag
1107,37,San Diego,33.04898,-116.78928,CAL FIRE San Diego Unit,Cinnamon Fire,13.0,2018-07-20 13:07:00+00:00,2019-01-04 09:39:00+00:00,2018,100.0,True,2018-07-20,408.19,0.12,13,pass
1108,10,Fresno,36.75581,-119.42172,CAL FIRE Fresno-Kings Unit,Cobble Fire,108.0,2018-05-26 14:52:00+00:00,2019-01-04 10:22:00+00:00,2018,100.0,False,2018-05-26,411.98,0.18,15,pass
1109,17,Lake,39.02017,-122.57496,CAL FIRE Sonoma-Lake-Napa Unit,Cache Fire,103.0,2018-08-26 18:04:00+00:00,2019-01-04 09:14:00+00:00,2018,100.0,False,2018-08-26,406.54,0.1,11,pass
1110,1,Alameda,37.69926,-122.02805,CAL FIRE Santa Clara Unit,Castro Fire,48.0,2018-08-26 14:23:00+00:00,2019-01-04 09:14:00+00:00,2018,100.0,False,2018-08-26,406.54,0.1,11,pass
1111,52,Tehama,40.31759,-122.21032,CAL FIRE Tehama-Glenn Unit,Jelly Fire,103.0,2018-05-18 16:37:00+00:00,2019-01-04 10:24:00+00:00,2018,100.0,False,2018-05-18,411.47,0.17,11,pass
1112,54,Tulare,35.826333,-118.9821,CAL FIRE Tulare Unit,White Fire,26.0,2018-05-18 11:00:00+00:00,2019-01-04 10:24:00+00:00,2018,100.0,False,2018-05-18,411.47,0.17,11,pass
1113,37,San Diego,33.0971179,-117.0242529, San Diego Fire-Rescue Department,Cloverdale Fire,100.0,2018-08-13 14:58:00+00:00,2019-01-04 09:19:00+00:00,2018,100.0,False,2018-08-13,406.89,0.11,15,pass
1114,40,San Luis Obispo,35.56922,-120.12441,CAL FIRE San Luis Obispo Unit,Water Fire,100.0,2018-05-24 10:43:00+00:00,2019-01-04 10:22:00+00:00,2018,100.0,False,2018-05-24,411.44,0.12,14,pass
1115,20,Madera,37.179167,-119.431667,USFS Sierra National Forest ,Redinger Fire,88.0,2018-08-27 23:19:00+00:00,2019-01-04 09:13:00+00:00,2018,100.0,False,2018-08-27,406.53,0.07,7,pass
1116,33,Riverside,33.640051,-117.085354,CAL FIRE / Riverside County Fire,Winchester Fire,36.0,2018-08-27 10:49:00+00:00,2019-01-04 09:13:00+00:00,2018,100.0,False,2018-08-27,406.53,0.07,7,pass
1117,24,Merced,37.056944,-121.01638,CAL FIRE Mariposa-Madera-Merced Unit,Plaza Fire,88.0,2018-05-20 13:07:00+00:00,2019-01-04 10:24:00+00:00,2018,100.0,False,2018-05-20,411.82,0.09,7,pass
1118,40,San Luis Obispo,-120.258,-120.258,CAL FIRE San Luis Obispo Unit,Shandon Fire,80.0,2018-09-29 09:30:00+00:00,2019-01-04 08:58:00+00:00,2018,100.0,False,2018-09-29,405.37,0.1,6,pass
1119,11,Glenn,39.65578,-122.58666,CAL FIRE Tehama-Glenn Unit,Chrome Fire,75.0,2018-05-28 17:33:00+00:00,2019-01-04 10:21:00+00:00,2018,100.0,False,2018-05-28,411.55,0.17,12,pass
1120,33,Riverside,33.53924,-116.10231,CAL FIRE / Riverside County Fire,70th Fire,10.0,2018-05-28 07:23:00+00:00,2019-01-04 10:21:00+00:00,2018,100.0,False,2018-05-28,411.55,0.17,12,pass
1121,33,Riverside,33.67815,-117.32281,CAL FIRE / Riverside County Fire,Main Fire,73.0,2018-04-28 14:26:00+00:00,2019-01-04 10:26:00+00:00,2018,100.0,False,2018-04-28,410.89,0.38,13,pass
1122,52,Tehama,40.394073,-122.135924,CAL FIRE Tehama-Glenn Unit,Spring Fire,70.0,2018-06-13 21:06:00+00:00,2019-01-04 10:07:00+00:00,2018,100.0,False,2018-06-13,410.8,0.22,13,pass
1123,40,San Luis Obispo,35.663607,-120.670311,CAL FIRE San Luis Obispo Unit,Vista Fire,60.0,2018-06-13 12:38:00+00:00,2019-01-04 10:07:00+00:00,2018,100.0,False,2018-06-13,410.8,0.22,13,pass
1124,23,Mendocino,39.279833,-123.258319,CAL FIRE Mendocino Unit,Heart Fire,67.0,2018-07-21 16:22:00+00:00,2019-01-04 09:37:00+00:00,2018,100.0,False,2018-07-21,409.02,0.11,8,pass
1125,17,Lake,38.91152,-122.86854,CAL FIRE Lake-Napa Unit,Carder Fire,50.0,2018-07-21 14:40:00+00:00,2019-01-04 09:38:00+00:00,2018,100.0,True,2018-07-21,409.02,0.11,8,pass
1126,40,San Luis Obispo,35.64917,-120.71907,CAL FIRE San Luis Obispo Unit,Mustang Fire,37.0,2018-07-21 15:01:00+00:00,2019-01-04 09:38:00+00:00,2018,100.0,False,2018-07-21,409.02,0.11,8,pass
1127,40,San Luis Obispo,35.68539000000001,-120.95157,CAL FIRE San Luis Obispo Unit,Rock Fire,30.0,2018-07-21 15:50:00+00:00,2019-01-04 09:38:00+00:00,2018,100.0,False,2018-07-21,409.02,0.11,8,pass
1128,50,Stanislaus,37.32744,-121.10903,CAL FIRE Santa Clara Unit,Stuhr Fire,63.0,2018-05-29 12:58:00+00:00,2019-01-04 10:21:00+00:00,2018,100.0,False,2018-05-29,411.8,0.09,7,pass
1129,40,San Luis Obispo,35.71859,-120.64028,CAL FIRE San Luis Obispo Unit,Vineyard Fire,25.0,2018-05-29 13:11:00+00:00,2019-01-04 10:20:00+00:00,2018,100.0,False,2018-05-29,411.8,0.09,7,pass
1130,52,Tehama,40.346652,-122.308479,CAL FIRE Tehama - Glenn Unit,Adams Fire,60.0,2018-11-05 10:17:00+00:00,2019-01-04 08:50:00+00:00,2018,100.0,False,2018-11-05,406.95,0.08,12,pass
1131,17,Lake,38.8275,-122.3625,CAL FIRE Sonoma-Lake-Napa Unit,Grade Fire,60.0,2018-08-30 15:44:00+00:00,2019-01-04 09:12:00+00:00,2018,100.0,False,2018-08-30,406.36,0.09,11,pass
1132,37,San Diego,33.35505,-117.03134,CAL FIRE San Diego Unit,Agua Fire,59.0,2018-05-22 14:13:00+00:00,2019-01-04 10:23:00+00:00,2018,100.0,False,2018-05-22,410.07,0.11,9,pass
1133,40,San Luis Obispo,35.17693,-120.48861,CAL FIRE San Luis Obispo Unit,Camino Fire,58.0,2018-10-19 14:10:00+00:00,2019-01-04 08:52:00+00:00,2018,100.0,False,2018-10-19,406.17,0.09,14,pass
1134,36,San Bernardino,34.24138,-117.42431,San Bernardino National Forest,Keenbrook Fire,53.0,2018-09-26 10:56:00+00:00,2019-01-04 09:00:00+00:00,2018,100.0,True,2018-09-26,405.8,0.25,6,pass
1135,25,Modoc,41.50105,-120.61108,US Forest Service - Modoc National Forest,Kelley Fire,52.0,2018-07-14 20:46:00+00:00,2019-01-04 09:46:00+00:00,2018,100.0,False,2018-07-14,409.25,0.1,8,pass
1136,52,Tehama,40.00293,-122.44008,CAL FIRE Tehama-Glenn Unit,Lariat Fire,33.0,2018-07-14 20:40:00+00:00,2019-01-04 09:46:00+00:00,2018,100.0,False,2018-07-14,409.25,0.1,8,pass
1137,18,Lassen,39.99309,-120.02137,CAL FIRE Lassen-Modoc Unit,3-2 Fire,14.0,2018-07-14 15:00:00+00:00,2019-01-04 09:45:00+00:00,2018,100.0,False,2018-07-14,409.25,0.1,8,pass
1138,40,San Luis Obispo,35.30151,-120.64398,CAL FIRE San Luis Obispo Unit,Reservoir Fire,51.0,2018-09-16 08:34:00+00:00,2019-01-04 09:04:00+00:00,2018,100.0,False,2018-09-16,405.19,0.34,15,pass
1139,27,Monterey,35.96689,-121.28185,Fort Hunter Liggett Military Base,Haycamp Fire,50.0,2018-02-07 15:53:00+00:00,2019-01-03 09:43:00+00:00,2018,100.0,False,2018-02-07,408.18,0.09,15,pass
1140,7,Contra Costa,37.86339,-122.12351,Moraga-Olinda Fire District ,Buckingham Fire,45.0,2018-07-02 14:25:00+00:00,2019-01-04 09:57:00+00:00,2018,100.0,False,2018-07-02,409.2,0.14,11,pass
1141,7,Contra Costa,37.779209,-121.908976,Unified Command: CAL FIRE Santa Clara Unit and San Ramon Valley Fire Department,Iron Fire,40.0,2018-06-19 15:19:00+00:00,2019-01-04 10:04:00+00:00,2018,100.0,False,2018-06-19,409.32,0.08,14,pass
1142,27,Monterey,35.77017,-120.57833,CAL FIRE San Benito-Monterey Unit,Ranchita Fire,10.0,2018-06-19 16:06:00+00:00,2019-01-04 10:04:00+00:00,2018,100.0,False,2018-06-19,409.32,0.08,14,pass
1143,4,Butte,39.549167,-121.521111,CAL FIRE Butte Unit/Butte County Fire Department,Oregon Fire,40.0,2018-06-16 11:47:00+00:00,2019-01-04 10:05:00+00:00,2018,100.0,False,2018-06-16,410.85,0.12,11,pass
1144,17,Lake,38.886518,-122.476381,CAL FIRE Sonoma-Lake-Napa Unit,Creek Fire,32.0,2018-06-16 14:04:00+00:00,2019-01-04 10:05:00+00:00,2018,100.0,False,2018-06-16,410.85,0.12,11,pass
1145,7,Contra Costa,38.015323,-121.998967,CAL FIRE Santa Clara Unit,Willow Fire,25.0,2018-06-16 15:10:00+00:00,2019-01-04 10:05:00+00:00,2018,100.0,False,2018-06-16,410.85,0.12,11,pass
1146,45,Shasta,40.60866,-122.38366,Redding City Fire,Masonic Fire,38.0,2018-10-14 11:33:00+00:00,2019-01-04 08:53:00+00:00,2018,100.0,False,2018-10-14,406.03,0.07,14,pass
1147,45,Shasta,40.49618,-122.51597,CAL FIRE Shasta - Trinity Unit,Tower Fire,12.0,2018-10-14 06:45:00+00:00,2019-01-04 08:54:00+00:00,2018,100.0,False,2018-10-14,406.03,0.07,14,pass
1148,37,San Diego,32.78031,-117.06782,San Diego City Fire Dept.,Adobe Fire,38.0,2018-06-03 16:16:00+00:00,2019-01-04 10:16:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1149,47,Siskiyou,41.58233,-122.33769,CAL FIRE Siskiyou Unit,Martin Fire,37.0,2018-06-03 16:14:00+00:00,2019-01-04 10:17:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1150,35,San Benito,36.83036,-121.36446,CAL FIRE San Benito-Monterey Unit,Fairview Fire,35.0,2018-06-03 15:09:00+00:00,2019-01-04 10:17:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1151,33,Riverside,33.742,-117.28189,CAL FIRE/ Riverside County Fire,Ethanac Fire,17.0,2018-06-03 14:17:00+00:00,2019-01-04 10:17:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1152,40,San Luis Obispo,35.75737,-120.91793,CAL FIRE San Luis Obispo Unit,Resort Fire,12.0,2018-06-03 16:11:00+00:00,2019-01-04 10:17:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1153,33,Riverside,33.47413,-117.31468,CAL FIRE/ Riverside County Fire,Grande Fire,11.0,2018-06-03 13:38:00+00:00,2019-01-04 10:18:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1154,37,San Diego,32.75072,-116.92404,San Miguel FPD,Green Fire,10.0,2018-06-03 18:23:00+00:00,2019-01-04 10:16:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1155,52,Tehama,39.80827,-122.3307,CAL Fire Tehama Glenn Unit,Black Fire,10.0,2018-06-03 08:55:00+00:00,2019-01-04 10:18:00+00:00,2018,100.0,False,2018-06-03,410.61,0.11,14,pass
1156,17,Lake,38.981389,-122.97222,CAL FIRE Sonoma-Lake-Napa Unit,Ridge Fire,36.0,2018-09-02 14:02:00+00:00,2019-01-04 09:11:00+00:00,2018,100.0,False,2018-09-02,405.53,0.3,11,pass
1157,25,Modoc,41.52123,-120.72362,Modoc National Forest,Essex Fire,15.0,2018-09-02 14:53:00+00:00,2019-01-04 09:11:00+00:00,2018,100.0,False,2018-09-02,405.53,0.3,11,pass
1158,15,Kern,35.17156,-118.51651,Kern County Fire ,Marcel Fire,34.0,2018-08-17 18:47:00+00:00,2019-01-04 09:16:00+00:00,2018,100.0,False,2018-08-17,407.09,0.12,14,pass
1159,7,Contra Costa,37.99618,-122.14097,Contra Costa County Fire,Alhambra Fire,30.0,2018-08-17 19:19:00+00:00,2019-01-04 09:17:00+00:00,2018,100.0,False,2018-08-17,407.09,0.12,14,pass
1160,4,Butte,39.84151,-121.62168,CAL FIRE Butte Unit,Nimshew Fire,33.0,2018-09-24 00:41:00+00:00,2019-01-04 09:01:00+00:00,2018,100.0,True,2018-09-24,405.41,0.14,7,pass
1161,33,Riverside,33.97902,-117.20534,CAL FIRE / Riverside County Fire,Country Fire,32.0,2018-08-25 11:58:00+00:00,2019-01-04 09:15:00+00:00,2018,100.0,False,2018-08-25,406.76,0.17,13,pass
1162,43,Santa Clara,37.33563,-121.75815,CAL FIRE Santa Clara Unit,Quimby Fire,30.0,2018-09-23 16:23:00+00:00,2019-01-04 09:02:00+00:00,2018,100.0,False,2018-09-23,405.45,0.16,4,pass
1163,1,Alameda,37.533026,-121.79733,CAL FIRE Santa Clara Unit,Creek Fire,30.0,2018-08-04 17:32:00+00:00,2019-01-04 09:25:00+00:00,2018,100.0,False,2018-08-04,407.9,0.15,8,pass
1164,22,Mariposa,37.69965,-120.0545,CAL FIRE Madera-Mariposa-Merced ,Wagner Fire,22.0,2018-08-04 13:57:00+00:00,2019-01-04 09:24:00+00:00,2018,100.0,False,2018-08-04,407.9,0.15,8,pass
1165,10,Fresno,35.92436,-119.94083,CAL FIRE / Fresno County Fire,Aqueduct Fire,30.0,2018-04-12 14:30:00+00:00,2019-01-03 09:46:00+00:00,2018,100.0,False,2018-04-12,409.53,0.11,15,pass
1166,37,San Diego,32.557565999999994,-116.8663,CAL FIRE San Diego County Fire Authority,Border Fire,28.0,2018-07-17 14:05:00+00:00,2019-01-04 09:41:00+00:00,2018,100.0,False,2018-07-17,408.54,0.19,13,pass
1167,40,San Luis Obispo,35.70086,-120.97339,CAL FIRE San Luis Obispo Unit,Camp Fire,14.0,2018-07-17 11:13:00+00:00,2019-01-04 09:41:00+00:00,2018,100.0,False,2018-07-17,408.54,0.19,13,pass
1168,47,Siskiyou,41.632373,-122.37985,CAL FIRE Siskiyou Unit,Lott Fire,10.0,2018-07-17 19:03:00+00:00,2019-01-04 09:40:00+00:00,2018,100.0,False,2018-07-17,408.54,0.19,13,pass
1169,47,Siskiyou,41.791859,-122.513883,CAL FIRE Siskiyou Unit,Ager Fire,27.0,2018-05-19 13:04:00+00:00,2019-01-04 10:24:00+00:00,2018,100.0,False,2018-05-19,411.96,0.23,13,pass
1170,33,Riverside,33.80406,-116.93188,Soboba Fire Department,Soboba Fire,25.0,2018-09-14 19:32:00+00:00,2019-01-04 09:04:00+00:00,2018,100.0,False,2018-09-14,405.4,0.09,6,pass
1171,33,Riverside,33.946896,-117.066643,CAL FIRE / Riverside County Fire,Land Fire,23.0,2018-08-22 13:45:00+00:00,2019-01-04 09:15:00+00:00,2018,100.0,False,2018-08-22,406.85,0.27,11,pass
1172,33,Riverside,33.86439,-117.48144,CAL FIRE / Riverside County Fire,Meadow Fire,21.0,2018-04-09 18:18:00+00:00,2019-01-03 09:46:00+00:00,2018,100.0,False,2018-04-09,409.36,0.05,14,pass
1173,1,Alameda,37.61158,-121.94182,CAL FIRE Santa Clara Unit,Niles Fire,20.0,2018-11-14 14:56:00+00:00,2019-01-04 08:45:00+00:00,2018,100.0,False,2018-11-14,409.18,0.09,11,pass
1174,32,Plumas,39.89075,-120.18498999999998,USFS - Plumas National Forest,French Fire,20.0,2018-04-26 15:00:00+00:00,2019-01-04 10:27:00+00:00,2018,100.0,False,2018-04-26,411.31,0.11,9,pass
1175,33,Riverside,33.887440000000005,-117.16232,CAL FIRE/Riverside County Fire Department,Lago Fire,18.0,2018-04-22 13:35:00+00:00,2019-01-03 13:10:00+00:00,2018,100.0,False,2018-04-22,411.66,0.12,4,pass
1176,29,Nevada,39.10494,-121.07039,CAL FIRE Nevada-Yuba-Placer Unit,Oak Fire,16.0,2018-08-12 14:20:00+00:00,2019-01-04 09:19:00+00:00,2018,100.0,False,2018-08-12,407.31,0.22,12,pass
1177,43,Santa Clara,37.21803,-121.76828,CAL FIRE Santa Clara Unit,Keeler Fire,16.0,2018-05-27 17:05:00+00:00,2019-01-04 10:22:00+00:00,2018,100.0,False,2018-05-27,410.99,0.24,5,pass
1178,47,Siskiyou,41.94046,-122.43933,CAL FIRE Siskiyou Unit,Iron Gate Fire,15.0,2018-10-10 21:50:00+00:00,2019-01-04 08:55:00+00:00,2018,100.0,False,2018-10-10,405.65,0.23,10,pass
1179,9,El Dorado,38.7448,-120.65672,"CAL FIRE Amador, El Dorado Unit",Meyers Fire,12.0,2018-09-20 12:39:00+00:00,2019-01-04 09:03:00+00:00,2018,100.0,True,2018-09-20,405.64,0.12,6,pass
1180,37,San Diego,33.40769,-117.22974,CAL FIRE San Diego Unit,Vista Fire,12.0,2018-06-05 13:45:00+00:00,2019-01-04 10:11:00+00:00,2018,100.0,False,2018-06-05,410.82,0.32,14,pass
1181,49,Sonoma,38.245151,-122.44408,Schell-Vista Fire Protection District ,Pallet Fire,10.0,2018-06-05 13:03:00+00:00,2019-01-04 10:12:00+00:00,2018,100.0,False,2018-06-05,410.82,0.32,14,pass
1182,1,Alameda,37.73835,-121.6039,CAL FIRE Santa Clara Unit,Grant Fire,12.0,2018-05-14 13:06:00+00:00,2019-01-04 10:25:00+00:00,2018,100.0,False,2018-05-14,412.43,0.18,12,pass
1183,37,San Diego,33.12213,-116.58759,CAL FIRE San Diego Unit,Volcan Fire,12.0,2018-05-10 20:41:00+00:00,2019-01-04 10:25:00+00:00,2018,100.0,False,2018-05-10,410.51,0.08,4,pass
1184,44,Santa Cruz,37.12857,-122.12036,CAL FIRE San Mateo-Santa Cruz Unit,Bear Fire ,10.0,2018-11-16 11:01:00+00:00,2019-01-04 08:44:00+00:00,2018,100.0,False,2018-11-16,409.52,0.27,11,pass
1185,4,Butte,39.93427,-121.54103,CAL FIRE Butte Unit,Powellton Fire,10.0,2018-10-15 11:57:00+00:00,2019-01-04 08:52:00+00:00,2018,100.0,False,2018-10-15,405.83,0.06,10,pass
1186,40,San Luis Obispo,35.05747,-120.39295,CAL FIRE San Luis Obispo Unit,Creek Fire,10.0,2018-06-21 16:45:00+00:00,2019-01-04 10:03:00+00:00,2018,100.0,False,2018-06-21,411.17,0.14,12,pass
1187,4,Butte,39.71217,-121.77385,CAL FIRE Butte Unit,Honey Flooding,0.0,2018-11-29 23:30:00+00:00,2019-01-04 08:42:00+00:00,2018,100.0,True,2018-11-29,408.35,0.13,12,pass
1188,12,Humboldt,40.70258,-123.55012,USFS - Shasta-Trinity National Forest,Grape Fire,0.0,2018-04-24 16:59:00+00:00,2019-01-03 15:23:00+00:00,2018,100.0,False,2018-04-24,411.92,0.19,10,pass
1189,56,Ventura,34.282179,-118.803389,Ventura County Fire Department,Easy Fire,1806.0,2019-10-30 07:45:14+00:00,2019-11-02 18:57:00+00:00,2019,100.0,False,2019-10-30,409.17,0.13,9,pass
1190,33,Riverside,34.01778,-117.4625,CAL FIRE Riverside County Fire Department ,Hill Fire ,494.0,2019-10-30 11:19:00+00:00,2019-11-02 18:44:00+00:00,2019,100.0,True,2019-10-30,409.17,0.13,9,pass
1191,22,Mariposa,37.536069,-120.177018,CAL FIRE Madera-Mariposa-Merced Unit,Gaines Fire,1300.0,2019-08-16 14:11:02+00:00,,2019,100.0,False,2019-08-16,410.35,0.12,7,pass
1192,62,Mexico,32.573437,-116.658735,Unified Command: CAL FIRE and Mexican Fire Agency Consulate Emergency Services Fire Department,Border 8 Fire,1507.0,2019-08-16 06:14:55+00:00,2019-08-17 14:30:00+00:00,2019,100.0,False,2019-08-16,410.35,0.12,7,pass
1193,33,Riverside,33.9925,-117.059167,"Unified Command: CAL FIRE/Riverside County Fire Department, City of Calimesa and City of Yucaipa",Sandalwood Fire,1011.0,2019-10-10 15:38:44+00:00,,2019,100.0,True,2019-10-10,408.78,0.15,15,pass
1194,33,Riverside,33.8615,-116.897333,CAL FIRE/Riverside County Fire Department,Wolf Fire,75.0,2019-10-10 18:36:46+00:00,2019-10-12 17:22:00+00:00,2019,100.0,False,2019-10-10,408.78,0.15,15,pass
1195,7,Contra Costa,37.828267,-122.103867,City of Moraga,Merrill Fire,40.0,2019-10-10 06:42:19+00:00,2019-10-10 12:00:00+00:00,2019,100.0,False,2019-10-10,408.78,0.15,15,pass
1196,19,Los Angeles,34.32988,-118.48161,Unified Command: Los Angeles County Fire Department and Los Angeles City Fire Department and Angeles National Forest,Saddle Ridge Fire,8799.0,2019-10-10 21:02:00+00:00,2019-10-31 09:10:00+00:00,2019,100.0,True,2019-10-10,408.78,0.15,15,pass
1197,33,Riverside,33.975405,-117.207068,CAL FIRE / Riverside County Fire ,Reche Fire,350.0,2019-10-10 14:18:17+00:00,2019-10-13 07:30:00+00:00,2019,100.0,True,2019-10-10,408.78,0.15,15,pass
1198,56,Ventura,34.156389000000004,-118.950833,Ventura County Fire Department,Wendy Fire,91.0,2019-10-10 21:28:58+00:00,,2019,100.0,False,2019-10-10,408.78,0.15,15,pass
1199,45,Shasta,40.4988,-122.19911,CAL FIRE Shasta-Trinity Unit,Plains Fire,42.0,2019-10-10 15:49:07+00:00,2019-10-10 19:05:00+00:00,2019,100.0,False,2019-10-10,408.78,0.15,15,pass
1200,33,Riverside,33.827979,-117.499619,CAL FIRE / Riverside County Fire,Eagle Fire,9.0,2019-10-10 12:08:00+00:00,2019-10-10 18:11:00+00:00,2019,100.0,False,2019-10-10,408.78,0.15,15,pass
1201,52,Tehama,40.00171,-122.25421,CAL FIRE Tehama-Glenn Unit,Rawson Fire,605.0,2019-10-27 02:47:20+00:00,2019-10-28 07:22:00+00:00,2019,100.0,False,2019-10-27,408.66,0.11,15,pass
1202,23,Mendocino,39.22431,-123.12887,CAL FIRE Mendocino Unit,Burris Fire,703.0,2019-10-27 14:54:40+00:00,2019-11-03 18:52:00+00:00,2019,100.0,False,2019-10-27,408.66,0.11,15,pass
1203,7,Contra Costa,37.99136,-121.64118, East Contra Costa County Fire Protection District,Cypress Complex,200.0,2019-10-27 08:50:23+00:00,2019-10-28 16:26:00+00:00,2019,100.0,False,2019-10-27,408.66,0.11,15,pass
1204,7,Contra Costa,38.03545,-122.2241,"Unified Command: CAL FIRE Santa Clara Unit, Crockett Fire and Contra Costa Fire. ",Sky Fire ,150.0,2019-10-27 11:29:03+00:00,2019-10-28 16:30:00+00:00,2019,100.0,False,2019-10-27,408.66,0.11,15,pass
1205,48,Solano,38.07205,-122.22463,Vallejo city fire,Glencove Fire ,140.0,2019-10-27 11:52:15+00:00,2019-10-28 16:28:00+00:00,2019,100.0,False,2019-10-27,408.66,0.11,15,pass
1206,7,Contra Costa,37.97911,-122.11092,Contra Costa Fire Department ,Forest Fire,50.0,2019-10-27 17:36:15+00:00,2019-10-28 16:26:00+00:00,2019,100.0,False,2019-10-27,408.66,0.11,15,pass
1207,31,Placer,38.838992,-121.325842,CAL FIRE Nevada-Yuba-Placer Unit,Foothills Fire,355.0,2019-11-25 12:39:44+00:00,,2019,100.0,False,2019-11-25,410.46,0.11,14,pass
1208,42,Santa Barbara,34.5025,-119.785,Los Padres National Forest,Cave Fire (No Longer a CAL FIRE Incident),3126.0,2019-11-25 19:59:12+00:00,2019-12-14 08:22:00+00:00,2019,100.0,False,2019-11-25,410.46,0.11,14,pass
1209,57,Yolo,38.734634,-121.729691,Yolo County Fire Protection District,Cashe Fire ,,2019-11-25 12:02:02+00:00,,2019,,False,2019-11-25,410.46,0.11,14,pass
1210,"27,40",Monterey,35.79069000000001,-120.73102,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,Cross Fire,289.0,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,2019,100.0,False,2019-10-09,408.33,0.19,14,pass
1211,"27,40",San Luis Obispo,35.79069000000001,-120.73102,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,Cross Fire,289.0,2019-10-09 06:52:14+00:00,2019-10-11 07:30:00+00:00,2019,100.0,False,2019-10-09,408.33,0.19,14,pass
1212,52,Tehama,39.847708,-122.1604,CAL FIRE Tehama-Glenn Unit,Corning Fire ,68.0,2019-10-09 08:31:40+00:00,2019-10-09 12:39:00+00:00,2019,100.0,False,2019-10-09,408.33,0.19,14,pass
1213,52,Tehama,39.847708,-122.160416,CAL FIRE Tehama-Glenn Unit,Inghram Fire,10.0,2019-10-09 09:52:52.477000+00:00,2019-10-08 09:52:00+00:00,2019,100.0,False,2019-10-09,408.33,0.19,14,pass
1214,22,Mariposa,37.241427,-120.027731,CAL FIRE Madera-Mariposa-Merced Unit,Valley Fire,149.0,2019-07-21 12:01:40+00:00,,2019,100.0,False,2019-07-21,410.5,0.29,7,pass
1215,15,Kern,34.900833299999995,-118.9183333,Kern County Fire Department,Tejon Fire,208.0,2019-07-21 15:30:17+00:00,,2019,100.0,False,2019-07-21,410.5,0.29,7,pass
1216,10,Fresno,36.319291,-120.460189,CAL FIRE Fresno-Kings Unit,Mud Fire ,137.0,2019-10-18 12:17:32+00:00,2019-10-19 15:00:00+00:00,2019,100.0,False,2019-10-18,408.9,0.07,14,pass
1217,18,Lassen,40.900458,-121.320838,Lassen National Forest,3-2 Willow (Previously H-1 Fire),107.0,2019-08-07 18:48:57+00:00,,2019,100.0,False,2019-08-07,410.29,0.4,13,pass
1218,18,Lassen,40.886677,-120.336977,BLM Northern California District,R-1 Fire,130.0,2019-08-07 17:21:13+00:00,,2019,100.0,False,2019-08-07,410.29,0.4,13,pass
1219,7,Contra Costa,37.968494,-121.678172,East Contra Costa Fire Protection District,Sellers Fire,58.0,2019-08-07 15:13:52+00:00,,2019,100.0,False,2019-08-07,410.29,0.4,13,pass
1220,50,Stanislaus,37.420988,-121.371276,CAL FIRE Santa Clara Unit,Rains Fire,35.0,2019-07-18 09:07:57+00:00,2019-07-18 10:29:00+00:00,2019,100.0,False,2019-07-18,412.15,0.13,14,pass
1221,5,Calaveras,38.115224,-120.78068,CAL FIRE Tuolumne-Calaveras Unit,Whiskey Fire,27.0,2019-07-18 18:31:00+00:00,2019-07-20 08:56:00+00:00,2019,100.0,False,2019-07-18,412.15,0.13,14,pass
1222,45,Shasta,40.463936,-122.435492,CAL FIRE Shasta-Trinity Unit,Horse Fire,30.0,2019-07-12 19:08:54+00:00,,2019,100.0,False,2019-07-12,412.56,0.23,13,pass
1223,1,Alameda,37.093243,-121.586846,CAL FIRE SCU,Mid Fire,22.0,2019-07-12 18:40:09+00:00,2019-07-12 19:20:00+00:00,2019,100.0,False,2019-07-12,412.56,0.23,13,pass
1224,37,San Diego,32.566389,-116.7525,CAL FIRE San Diego County Fire ,Border Fire,100.0,2019-07-12 13:20:39+00:00,2019-07-15 17:10:00+00:00,2019,100.0,False,2019-07-12,412.56,0.23,13,pass
1225,33,Riverside,33.569379999999995,-116.07896,CAL FIRE Riverside Unit,Lincoln Fire,80.0,2019-07-12 17:15:31+00:00,2019-07-17 10:00:00+00:00,2019,100.0,False,2019-07-12,412.56,0.23,13,pass
1226,36,San Bernardino,34.202883,-116.4449,CAL FIRE San Bernardino Unit,La Barisa Fire,26.0,2019-08-03 17:22:51+00:00,2019-08-04 06:39:00+00:00,2019,100.0,False,2019-08-03,410.45,0.11,14,pass
1227,7,Contra Costa,37.908362,-121.872941,Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,Marsh Complex,757.0,2019-08-03 03:16:00+00:00,2019-08-06 18:42:00+00:00,2019,100.0,False,2019-08-03,410.45,0.11,14,pass
1228,19,Los Angeles,34.677864,-118.752395,Angeles National Forest,Five Fire,156.0,2019-08-03 17:01:15+00:00,2019-08-05 12:25:00+00:00,2019,100.0,False,2019-08-03,410.45,0.11,14,pass
